hb,temp,result
52.0,95.2,5
11.7,99.4,5
21.3,98.0,5
6.2,97.0,5
25.1,98.3,5
36.5,96.3,5
31.5,95.4,5
59.0,97.8,5
9.1,95.9,5
56.6,95.6,5
39.1,99.9,5
3.2,97.7,5
31.9,98.3,5
34.9,96.8,5
14.3,95.6,5
22.3,95.9,5
25.3,97.7,5
38.9,97.3,5
51.4,98.0,5
1.9,99.3,5
8.3,99.1,5
12.0,97.1,5
20.9,96.8,5
41.3,95.8,5
36.9,96.7,5
15.9,97.3,5
15.3,99.4,5
34.5,98.4,5
36.1,99.7,5
13.2,99.3,5
55.3,95.4,5
5.7,98.6,5
40.7,96.2,5
60.3,95.1,5
37.3,98.1,5
9.9,99.5,5
21.7,99.1,5
23.6,99.2,5
1.5,97.8,5
26.4,97.6,5
55.0,97.8,5
38.8,98.5,5
35.1,95.2,5
39.0,96.0,5
1.4,95.8,5
18.6,95.7,5
50.2,97.4,5
45.8,95.1,5
23.8,95.6,5
27.6,98.4,5
23.7,97.9,5
9.1,99.8,5
14.5,96.3,5
53.7,95.8,5
30.9,96.5,5
55.5,97.2,5
4.0,97.3,5
34.7,97.7,5
44.0,99.8,5
11.3,95.2,5
15.7,99.1,5
42.0,98.7,5
21.7,95.0,5
57.9,98.4,5
49.5,96.9,5
38.2,97.4,5
34.7,96.3,5
3.5,99.1,5
34.6,97.1,5
50.8,99.6,5
14.1,96.2,5
33.3,98.7,5
47.2,95.8,5
32.8,96.9,5
43.7,98.8,5
54.2,97.0,5
14.8,98.3,5
5.5,98.6,5
36.5,98.2,5
35.1,99.2,5
4.5,96.9,5
26.6,97.3,5
21.7,98.6,5
13.2,95.6,5
2.1,99.7,5
36.1,98.3,5
40.8,95.2,5
52.5,98.6,5
42.4,96.9,5
50.9,96.4,5
9.9,96.8,5
39.1,95.9,5
14.1,95.3,5
35.1,96.1,5
33.2,96.2,5
11.0,95.4,5
3.8,99.1,5
33.2,97.8,5
30.8,99.5,5
43.9,95.8,5
15.0,97.0,5
39.8,97.1,5
3.5,99.9,5
40.7,98.1,5
8.1,96.6,5
10.1,98.3,5
58.0,98.5,5
9.7,98.7,5
53.5,98.1,5
11.8,96.8,5
8.7,98.3,5
58.7,98.4,5
19.5,99.4,5
16.5,97.0,5
45.1,98.0,5
37.0,95.7,5
37.9,95.4,5
11.4,97.7,5
17.8,97.7,5
27.1,96.4,5
58.6,95.5,5
30.7,97.0,5
34.3,97.8,5
35.5,97.8,5
21.7,97.7,5
11.3,99.4,5
59.9,99.5,5
34.7,99.3,5
41.8,98.7,5
6.5,96.8,5
41.6,99.3,5
30.3,98.0,5
12.7,99.5,5
39.9,95.9,5
15.4,97.0,5
24.1,99.5,5
24.9,98.2,5
28.6,95.6,5
41.6,96.1,5
42.4,99.3,5
29.2,96.8,5
25.9,97.0,5
48.7,99.3,5
56.0,100.0,5
31.6,99.1,5
3.6,97.9,5
2.0,98.5,5
31.1,98.1,5
30.8,95.1,5
16.4,95.4,5
55.7,97.4,5
54.9,96.9,5
54.6,98.2,5
55.8,95.6,5
41.4,96.4,5
52.3,96.3,5
8.6,97.4,5
19.9,99.5,5
50.2,99.7,5
51.3,96.5,5
34.3,96.2,5
12.6,96.1,5
36.1,95.3,5
28.9,98.6,5
5.3,98.2,5
0.1,99.1,5
15.6,97.3,5
4.0,98.7,5
41.8,96.4,5
24.6,98.2,5
48.2,96.1,5
22.0,95.8,5
54.4,95.3,5
24.6,96.2,5
4.2,97.5,5
50.0,97.4,5
50.3,95.5,5
36.2,99.0,5
2.3,96.8,5
32.0,96.1,5
0.6,96.3,5
22.1,98.9,5
1.8,96.7,5
36.7,96.2,5
5.1,99.3,5
15.1,99.3,5
56.9,95.4,5
34.1,96.4,5
12.0,99.0,5
19.8,99.5,5
34.0,98.4,5
45.3,95.9,5
15.8,97.8,5
48.5,97.9,5
30.9,98.0,5
52.6,98.7,5
9.3,97.2,5
20.7,97.1,5
32.9,97.8,5
14.6,99.7,5
46.9,96.7,5
6.3,96.4,5
2.3,96.0,5
39.6,96.7,5
25.2,95.5,5
52.3,99.3,5
8.4,97.1,5
4.3,99.8,5
40.5,99.9,5
10.3,99.6,5
1.1,96.9,5
7.8,95.7,5
41.3,96.9,5
41.2,96.7,5
39.3,95.7,5
34.3,95.5,5
12.1,99.1,5
19.2,97.0,5
55.3,98.3,5
21.6,98.9,5
52.4,99.2,5
15.9,98.7,5
47.5,96.5,5
10.5,97.9,5
42.3,96.9,5
59.2,97.0,5
37.0,95.1,5
41.2,97.9,5
16.3,98.5,5
8.6,97.3,5
8.9,99.8,5
11.7,95.8,5
39.6,95.5,5
9.8,97.4,5
55.4,96.8,5
0.9,96.3,5
54.9,95.8,5
42.1,97.1,5
45.8,97.1,5
37.4,96.3,5
16.9,97.6,5
35.6,98.5,5
16.6,95.4,5
36.5,98.1,5
40.3,96.3,5
38.3,95.6,5
44.1,97.4,5
34.4,98.1,5
44.4,97.6,5
43.7,97.9,5
30.4,97.2,5
24.5,95.8,5
37.8,97.4,5
25.0,99.7,5
41.9,97.8,5
8.0,95.1,5
18.6,95.5,5
9.7,96.5,5
3.6,96.3,5
47.8,98.7,5
17.5,95.7,5
8.1,99.5,5
9.3,96.2,5
55.7,99.8,5
29.3,99.9,5
28.4,99.0,5
43.2,96.9,5
20.4,97.7,5
13.2,99.7,5
58.1,99.1,5
32.2,98.6,5
30.8,96.2,5
18.1,99.7,5
57.6,96.3,5
41.4,97.0,5
53.1,98.3,5
56.3,95.5,5
48.7,99.6,5
9.6,96.9,5
1.6,95.2,5
2.8,97.6,5
16.3,95.1,5
33.0,99.6,5
44.9,99.2,5
39.9,98.4,5
38.0,96.2,5
28.8,98.0,5
52.6,99.7,5
42.4,99.2,5
1.0,97.0,5
45.2,95.9,5
53.1,98.3,5
2.6,97.4,5
49.8,99.4,5
15.6,99.7,5
5.4,97.9,5
7.0,96.5,5
10.5,96.3,5
12.9,97.3,5
59.3,97.8,5
17.1,97.5,5
46.6,95.4,5
50.8,97.6,5
37.6,98.1,5
26.8,99.0,5
58.4,96.5,5
51.5,98.9,5
16.7,95.1,5
33.5,96.9,5
47.0,97.0,5
27.8,96.4,5
10.9,96.2,5
24.3,95.5,5
51.2,96.0,5
43.5,95.4,5
60.2,98.7,5
47.0,96.0,5
59.3,99.7,5
39.1,97.7,5
0.4,98.1,5
38.4,95.0,5
31.7,97.7,5
49.7,97.8,5
12.2,97.9,5
4.1,98.1,5
11.2,97.9,5
41.6,99.3,5
27.8,97.6,5
26.5,96.9,5
44.9,96.0,5
5.6,95.1,5
39.2,96.6,5
2.0,98.1,5
57.9,98.4,5
5.9,99.4,5
29.0,99.8,5
9.5,98.2,5
25.4,98.2,5
32.1,97.6,5
28.7,98.4,5
52.4,98.1,5
57.5,95.9,5
60.6,98.0,5
56.6,100.0,5
60.1,95.1,5
19.5,97.9,5
50.0,96.4,5
46.6,96.3,5
37.3,97.6,5
17.6,99.1,5
15.5,97.8,5
48.7,99.6,5
24.1,95.8,5
18.9,99.4,5
17.8,98.5,5
12.3,95.3,5
9.4,95.1,5
9.6,96.5,5
38.5,95.6,5
39.4,99.0,5
38.9,98.6,5
42.9,97.3,5
0.3,99.9,5
46.8,96.7,5
43.1,95.6,5
45.0,96.7,5
31.2,96.8,5
3.7,97.8,5
57.1,99.7,5
30.8,96.9,5
53.9,98.7,5
8.8,97.5,5
48.8,96.2,5
30.8,96.1,5
42.7,99.5,5
10.6,98.5,5
45.8,99.4,5
13.8,97.2,5
4.4,95.1,5
8.6,96.9,5
16.8,96.2,5
40.2,98.3,5
31.6,99.4,5
60.8,95.7,5
19.1,97.5,5
41.8,98.1,5
3.1,99.5,5
53.5,96.3,5
47.9,99.2,5
10.1,98.6,5
35.1,95.1,5
48.6,99.1,5
12.7,96.8,5
18.2,98.1,5
56.0,99.3,5
11.0,99.1,5
43.9,95.8,5
20.9,95.7,5
43.3,97.4,5
52.1,99.0,5
9.3,99.2,5
22.5,97.1,5
2.0,97.6,5
57.4,95.1,5
11.9,99.7,5
70.4,93.1,6
82.8,93.7,6
96.6,91.8,6
63.6,92.3,6
91.2,90.5,6
90.6,91.7,6
72.6,93.9,6
87.2,94.8,6
95.6,93.5,6
92.4,90.8,6
85.6,94.5,6
68.1,93.5,6
76.2,91.3,6
87.5,91.5,6
82.1,93.0,6
83.3,94.9,6
73.6,91.9,6
73.4,93.5,6
69.2,93.5,6
70.2,92.8,6
84.4,93.4,6
61.2,93.6,6
76.1,92.6,6
66.2,90.9,6
66.7,94.3,6
73.6,93.5,6
78.6,94.0,6
87.9,92.3,6
72.0,92.2,6
75.8,93.3,6
67.6,90.5,6
100.4,92.0,6
65.7,95.0,6
89.1,94.4,6
80.2,92.5,6
71.0,93.7,6
85.7,91.3,6
73.2,93.9,6
83.0,94.9,6
83.0,90.7,6
80.0,91.1,6
81.2,91.9,6
61.0,90.3,6
61.1,92.2,6
95.6,90.3,6
70.5,90.4,6
90.1,91.7,6
87.2,93.0,6
77.2,91.3,6
62.9,90.2,6
69.5,94.3,6
63.0,94.8,6
84.4,91.1,6
85.1,90.3,6
89.9,90.6,6
68.4,94.5,6
92.2,91.0,6
82.3,93.5,6
81.0,91.5,6
86.7,91.3,6
77.6,93.9,6
83.0,94.4,6
97.2,91.5,6
78.4,94.6,6
78.6,92.5,6
91.4,93.1,6
80.9,94.5,6
96.8,91.7,6
96.2,93.7,6
67.9,94.9,6
76.2,94.2,6
85.3,92.7,6
80.9,93.8,6
62.3,92.5,6
67.1,94.5,6
88.5,94.7,6
63.3,91.1,6
99.7,93.8,6
69.9,92.9,6
70.2,92.4,6
81.4,91.9,6
69.3,90.1,6
89.2,90.4,6
94.5,93.2,6
98.9,94.8,6
91.4,92.7,6
89.6,90.5,6
100.3,93.1,6
75.6,90.0,6
79.8,92.6,6
85.5,93.3,6
78.9,94.8,6
95.6,92.2,6
96.9,93.6,6
80.5,90.6,6
84.3,90.4,6
90.3,93.6,6
74.5,94.0,6
62.0,92.8,6
100.9,91.1,6
61.7,92.8,6
82.2,93.9,6
81.6,90.5,6
71.1,93.5,6
70.0,91.9,6
91.2,94.6,6
99.1,90.7,6
91.8,92.8,6
91.3,91.4,6
87.9,91.8,6
80.0,94.2,6
84.9,91.3,6
89.3,94.7,6
81.3,90.0,6
73.3,94.5,6
91.0,91.5,6
83.3,93.8,6
61.9,93.6,6
100.8,90.7,6
67.7,92.4,6
81.0,91.5,6
79.1,94.1,6
76.9,90.8,6
92.6,92.3,6
79.7,92.5,6
71.4,91.8,6
92.4,94.4,6
93.1,92.4,6
86.8,90.1,6
75.9,92.1,6
81.3,93.4,6
79.8,90.5,6
78.4,92.4,6
100.2,90.8,6
85.5,93.8,6
68.5,92.5,6
69.0,95.0,6
97.1,90.8,6
99.8,94.0,6
89.5,94.2,6
89.5,94.6,6
100.4,92.6,6
66.9,94.8,6
84.3,92.5,6
86.7,92.9,6
68.0,92.6,6
69.0,94.5,6
66.2,93.0,6
77.1,92.3,6
82.0,91.7,6
65.1,94.3,6
90.8,90.8,6
78.3,91.0,6
62.4,94.9,6
65.7,91.1,6
89.5,94.5,6
73.4,95.0,6
100.9,92.8,6
98.1,90.5,6
87.3,94.7,6
72.7,91.6,6
93.4,94.1,6
62.2,92.8,6
80.2,91.4,6
87.7,94.4,6
67.5,94.8,6
98.3,93.0,6
73.3,91.4,6
87.3,94.6,6
83.3,92.6,6
80.5,90.8,6
95.2,94.4,6
97.2,91.5,6
71.1,92.1,6
90.7,94.2,6
70.2,90.1,6
81.8,92.5,6
90.0,92.8,6
97.6,94.6,6
86.7,94.4,6
66.1,90.0,6
62.0,90.0,6
76.1,94.1,6
89.5,92.8,6
91.8,90.6,6
100.8,93.9,6
64.0,94.1,6
63.9,90.8,6
66.7,90.7,6
73.9,92.0,6
87.2,92.3,6
97.0,93.6,6
65.7,93.0,6
84.5,91.5,6
76.9,91.1,6
82.8,94.8,6
98.6,90.0,6
79.2,91.6,6
75.0,94.6,6
75.8,91.9,6
82.6,94.5,6
100.3,92.0,6
98.8,92.4,6
66.2,93.8,6
100.5,93.3,6
93.0,94.6,6
92.4,94.5,6
72.5,92.6,6
74.1,94.2,6
78.4,91.1,6
72.0,90.8,6
78.4,92.0,6
94.6,93.2,6
100.2,94.2,6
87.0,93.1,6
95.5,90.2,6
74.9,91.5,6
65.1,91.7,6
97.1,90.3,6
69.3,93.3,6
70.5,94.8,6
64.7,93.2,6
76.6,90.0,6
65.4,94.2,6
73.0,93.7,6
98.5,93.1,6
99.2,92.6,6
100.1,90.6,6
98.8,93.2,6
99.5,93.9,6
89.1,91.9,6
63.4,91.7,6
81.4,93.7,6
68.9,90.6,6
62.9,91.5,6
85.2,90.8,6
68.3,90.7,6
99.0,94.9,6
64.3,93.1,6
61.7,91.5,6
94.8,90.1,6
63.6,93.0,6
84.9,93.4,6
73.4,93.5,6
80.7,94.6,6
85.1,90.8,6
76.0,93.8,6
76.4,90.5,6
73.9,94.9,6
64.2,93.3,6
70.4,91.9,6
76.3,90.4,6
91.5,90.9,6
79.1,90.7,6
77.8,92.7,6
78.6,91.2,6
77.5,93.1,6
72.7,90.9,6
74.4,90.6,6
78.1,90.4,6
62.9,92.0,6
67.6,90.4,6
97.0,92.8,6
68.3,92.8,6
76.1,90.9,6
93.2,91.8,6
64.9,91.1,6
61.9,95.0,6
91.9,92.1,6
81.2,91.9,6
71.6,91.7,6
80.7,92.8,6
72.8,92.7,6
68.0,90.1,6
61.1,91.2,6
94.5,91.8,6
92.0,91.5,6
71.6,91.4,6
64.3,91.6,6
98.0,90.8,6
74.8,94.4,6
69.7,91.6,6
87.9,93.8,6
100.8,92.6,6
77.8,90.3,6
99.5,94.8,6
66.2,92.1,6
100.9,93.9,6
92.0,90.9,6
69.3,93.1,6
79.2,90.9,6
89.1,93.7,6
98.8,90.7,6
69.6,94.5,6
90.9,92.1,6
86.6,90.5,6
73.7,94.5,6
96.6,91.7,6
81.2,90.5,6
94.2,91.6,6
73.4,91.1,6
64.9,92.3,6
93.4,93.5,6
77.6,93.3,6
94.6,91.4,6
66.9,92.6,6
95.2,94.3,6
63.3,94.7,6
92.1,94.6,6
77.5,94.8,6
80.5,90.5,6
96.3,93.5,6
89.5,92.9,6
70.9,93.8,6
68.5,94.5,6
98.3,90.3,6
96.8,90.6,6
85.9,92.0,6
99.1,91.8,6
80.4,91.2,6
65.4,90.7,6
99.0,94.0,6
81.7,94.7,6
88.0,91.4,6
80.4,91.5,6
72.4,93.7,6
75.5,92.1,6
78.3,91.1,6
83.7,91.8,6
98.3,92.1,6
71.9,92.4,6
74.1,91.9,6
71.8,92.9,6
70.5,91.7,6
89.6,93.5,6
82.0,91.3,6
80.2,90.7,6
98.9,90.9,6
70.1,92.7,6
73.6,91.7,6
62.4,90.9,6
67.0,92.1,6
63.5,92.3,6
66.1,94.3,6
64.3,92.4,6
88.5,90.3,6
79.8,90.0,6
62.4,91.9,6
67.4,92.1,6
88.1,94.0,6
70.5,94.3,6
74.7,91.1,6
70.4,93.0,6
64.9,92.8,6
72.7,94.0,6
95.0,91.0,6
92.5,90.5,6
65.1,93.0,6
62.9,93.4,6
86.6,91.5,6
76.0,93.5,6
92.8,93.8,6
94.0,91.7,6
72.3,94.3,6
70.1,95.0,6
72.3,93.5,6
95.2,93.2,6
87.0,92.1,6
64.9,92.8,6
98.6,91.5,6
78.5,92.1,6
76.4,94.9,6
77.4,91.8,6
64.9,91.3,6
99.5,91.5,6
87.1,91.5,6
68.9,94.5,6
83.2,91.6,6
67.1,92.5,6
92.7,91.9,6
91.4,93.3,6
69.4,91.7,6
78.0,90.1,6
86.0,91.6,6
86.4,94.3,6
86.8,92.0,6
76.0,91.5,6
61.4,92.2,6
74.1,91.0,6
74.7,90.2,6
72.7,91.9,6
70.5,94.7,6
96.1,93.6,6
68.9,92.3,6
100.6,91.4,6
94.0,90.4,6
80.5,93.8,6
65.9,90.0,6
70.8,91.0,6
98.3,94.7,6
77.2,90.4,6
71.1,91.6,6
93.5,94.8,6
95.5,91.2,6
71.6,94.0,6
74.4,94.5,6
69.5,92.4,6
74.2,93.0,6
71.6,92.1,6
94.9,94.3,6
68.0,91.8,6
72.1,94.9,6
93.3,92.6,6
80.1,91.4,6
87.3,91.5,6
69.0,90.9,6
70.3,92.4,6
62.2,93.3,6
61.2,93.2,6
98.7,93.5,6
96.8,90.2,6
94.9,93.8,6
90.2,93.9,6
81.2,90.9,6
71.5,91.4,6
80.7,91.3,6
65.3,91.2,6
93.9,94.2,6
94.0,91.8,6
90.4,94.4,6
87.2,94.4,6
86.2,90.8,6
71.2,92.0,6
92.3,94.0,6
84.5,94.1,6
65.0,94.6,6
77.8,92.7,6
69.2,93.9,6
100.5,91.1,6
91.6,93.5,6
80.0,94.9,6
61.2,93.8,6
88.3,91.1,6
84.5,90.1,6
91.0,90.7,6
75.5,93.5,6
71.1,90.8,6
94.8,92.7,6
64.6,90.9,6
61.8,91.7,6
95.9,91.3,6
100.3,94.4,6
87.4,91.2,6
66.7,94.4,6
68.7,91.3,6
96.6,93.3,6
91.3,91.3,6
94.0,90.1,6
82.2,94.2,6
63.9,91.0,6
97.1,94.9,6
93.9,90.1,6
84.3,91.2,6
71.6,91.1,6
86.0,93.2,6
78.6,90.2,6
91.8,90.3,6
76.8,93.4,6
73.3,91.0,6
62.6,92.5,6
100.0,94.7,6
83.1,94.0,6
94.8,91.3,6
90.4,91.8,6
71.4,90.3,6
93.2,94.3,6
92.1,92.2,6
97.8,93.3,6
81.4,92.8,6
89.5,90.8,6
66.8,92.8,6
90.7,90.9,6
100.8,93.1,6
63.1,94.1,6
76.1,92.4,6
88.9,91.2,6
96.7,91.4,6
100.8,94.5,6
86.6,92.6,6
73.4,91.4,6
87.5,90.3,6
65.9,93.8,6
85.7,94.4,6
71.8,93.9,6
68.2,90.9,6
78.6,94.2,6
76.1,92.5,6
75.5,94.5,6
72.0,91.1,6
72.2,92.6,6
86.8,94.2,6
63.5,94.4,6
69.2,90.7,6
66.0,92.9,6
64.6,92.0,6
87.0,90.8,6
62.6,95.0,6
82.0,90.2,6
87.1,90.9,6
100.0,93.3,6
75.6,95.0,6
62.9,92.1,6
66.8,94.6,6
63.0,91.0,6
88.9,94.9,6
65.1,94.3,6
92.2,90.2,6
68.5,94.8,6
64.6,90.2,6
81.8,94.6,6
84.6,91.7,6
84.5,91.9,6
70.7,92.4,6
63.5,94.0,6
77.2,94.1,6
64.9,93.4,6
77.4,92.9,6
88.9,91.9,6
89.5,91.2,6
63.7,90.0,6
63.4,91.7,6
99.1,91.8,6
68.7,91.5,6
73.8,94.2,6
98.4,93.4,6
100.2,91.8,6
86.6,90.7,6
74.3,90.6,6
77.9,93.0,6
90.9,93.9,6
68.9,93.4,6
98.1,94.6,6
67.4,90.4,6
93.1,91.7,6
81.1,92.4,6
101.0,90.5,6
62.6,93.4,6
69.9,93.1,6
74.0,93.5,6
68.5,93.3,6
67.8,93.5,6
66.8,94.5,6
83.5,95.0,6
86.4,91.3,6
85.2,90.6,6
68.0,90.6,6
72.8,92.9,6
69.1,94.8,6
78.3,91.4,6
81.0,94.3,6
80.8,93.7,6
86.6,90.1,6
93.5,90.9,6
70.4,94.2,6
99.0,94.9,6
93.0,92.0,6
99.4,91.8,6
96.2,92.1,6
92.0,93.6,6
71.0,91.6,6
91.2,91.5,6
80.0,90.1,6
62.0,94.2,6
89.8,93.5,6
96.5,93.8,6
95.0,90.3,6
88.0,94.5,6
82.6,94.5,6
84.0,91.4,6
78.0,93.7,6
62.6,94.8,6
68.9,91.5,6
80.3,91.2,6
85.6,91.7,6
78.3,91.5,6
67.8,93.5,6
79.0,91.0,6
89.4,94.1,6
82.7,90.1,6
90.9,92.0,6
72.5,94.8,6
86.3,90.6,6
81.0,90.9,6
92.7,93.8,6
63.9,94.7,6
92.6,91.7,6
62.4,92.2,6
71.0,94.3,6
86.3,93.7,6
85.1,90.2,6
87.2,93.0,6
66.2,93.9,6
88.1,95.0,6
90.3,92.4,6
81.7,93.3,6
63.0,90.9,6
95.5,94.2,6
90.6,93.8,6
88.4,93.3,6
93.2,93.3,6
79.5,92.3,6
93.5,91.8,6
94.8,90.2,6
95.3,94.7,6
98.7,93.1,6
77.2,93.4,6
84.6,90.7,6
79.2,92.8,6
66.3,92.6,6
75.6,91.3,6
81.1,93.2,6
74.0,92.4,6
64.1,93.7,6
78.9,93.0,6
71.0,93.0,6
73.4,93.0,6
90.1,92.1,6
72.9,90.9,6
94.6,91.0,6
94.7,94.4,6
61.5,91.7,6
67.3,91.8,6
66.0,90.4,6
84.3,93.6,6
97.7,91.3,6
76.4,94.6,6
94.0,93.0,6
98.5,94.2,6
81.5,93.8,6
75.4,91.0,6
78.1,92.6,6
69.5,93.8,6
79.7,94.5,6
77.0,92.8,6
80.0,90.4,6
99.9,92.8,6
94.8,92.3,6
86.7,93.6,6
100.2,91.0,6
81.4,91.6,6
66.3,91.2,6
63.9,90.5,6
68.9,94.0,6
61.2,93.7,6
64.1,94.2,6
68.7,91.4,6
70.5,91.8,6
100.4,94.9,6
83.2,90.0,6
100.1,90.3,6
92.4,94.4,6
85.1,94.0,6
84.4,92.9,6
67.8,92.2,6
62.6,91.0,6
65.9,91.2,6
82.2,94.5,6
83.7,92.3,6
62.5,92.0,6
61.8,94.9,6
65.8,92.5,6
99.5,92.2,6
73.9,92.7,6
88.6,90.2,6
77.9,93.0,6
62.3,93.7,6
88.9,93.6,6
67.8,92.5,6
92.3,94.4,6
77.1,94.2,6
81.1,92.0,6
82.3,94.7,6
61.9,92.0,6
93.7,93.9,6
80.9,90.9,6
64.1,94.5,6
88.3,93.0,6
62.9,94.2,6
75.4,90.3,6
86.2,91.1,6
91.5,94.1,6
86.3,90.6,6
67.9,92.3,6
65.7,94.2,6
77.9,92.9,6
68.6,91.0,6
63.1,94.5,6
86.0,90.5,6
74.2,94.7,6
68.6,91.5,6
97.7,94.9,6
62.4,90.1,6
84.5,95.0,6
80.4,94.0,6
81.2,93.7,6
96.2,94.0,6
67.1,94.2,6
68.3,94.8,6
62.6,94.5,6
76.3,94.3,6
73.9,92.6,6
64.5,90.4,6
92.7,93.1,6
91.8,91.6,6
79.7,90.3,6
96.2,90.7,6
95.4,93.5,6
82.2,92.8,6
80.7,90.3,6
61.7,91.5,6
91.4,90.8,6
73.2,93.6,6
97.5,93.0,6
90.4,90.8,6
85.0,92.3,6
69.3,91.5,6
84.3,90.3,6
91.3,92.5,6
76.7,91.5,6
89.0,94.1,6
72.4,91.3,6
71.4,90.9,6
78.4,90.2,6
66.0,92.8,6
82.3,94.8,6
95.9,93.9,6
90.4,92.7,6
73.7,92.0,6
75.4,93.9,6
77.0,94.0,6
100.9,90.3,6
65.7,90.8,6
76.1,93.3,6
73.2,94.2,6
78.2,90.1,6
82.7,93.5,6
74.7,91.4,6
66.6,90.5,6
65.9,94.2,6
61.3,91.8,6
76.6,94.3,6
67.9,92.0,6
71.8,92.0,6
72.6,91.2,6
75.3,92.5,6
76.3,94.4,6
87.1,90.6,6
74.3,92.6,6
86.0,94.1,6
89.4,90.5,6
79.1,94.4,6
82.1,94.6,6
93.4,94.0,6
64.9,94.7,6
88.4,93.3,6
76.2,94.9,6
76.9,93.3,6
71.1,92.5,6
83.5,91.6,6
94.9,90.2,6
79.2,94.5,6
81.4,92.7,6
80.3,92.7,6
95.5,92.8,6
76.3,90.7,6
98.8,92.6,6
82.5,92.4,6
82.7,91.4,6
98.6,94.6,6
99.5,94.5,6
63.8,92.0,6
87.3,91.0,6
89.8,93.5,6
66.0,90.7,6
73.3,92.2,6
77.5,92.8,6
85.5,93.9,6
78.1,90.8,6
88.7,94.3,6
91.1,94.1,6
87.0,91.4,6
73.6,93.0,6
71.0,90.8,6
87.8,93.6,6
78.2,91.1,6
81.1,94.2,6
80.4,94.6,6
92.0,94.2,6
77.2,92.5,6
70.5,94.7,6
66.6,92.1,6
93.0,92.2,6
86.5,93.2,6
94.1,94.8,6
65.0,94.9,6
99.6,93.8,6
67.9,91.6,6
63.1,93.5,6
98.9,92.7,6
100.3,90.4,6
77.7,93.2,6
87.2,93.3,6
83.7,92.9,6
96.9,91.3,6
64.3,93.8,6
77.8,92.3,6
88.3,94.2,6
77.8,93.3,6
70.6,93.1,6
66.6,93.8,6
92.7,93.0,6
62.3,94.1,6
77.6,93.3,6
71.0,90.7,6
88.1,94.7,6
78.8,91.0,6
91.0,93.7,6
84.2,91.3,6
94.2,92.7,6
73.7,90.9,6
71.4,93.7,6
75.4,90.6,6
71.0,91.7,6
67.9,93.8,6
74.6,90.3,6
99.9,91.9,6
72.1,93.5,6
78.2,90.9,6
65.9,90.6,6
85.5,94.4,6
74.4,93.3,6
69.5,94.0,6
88.4,93.0,6
100.7,94.4,6
84.8,91.2,6
79.7,92.5,6
69.0,92.9,6
87.5,93.4,6
61.4,91.7,6
93.0,90.7,6
96.4,91.2,6
96.9,91.2,6
63.7,94.4,6
84.9,94.4,6
75.6,93.6,6
95.7,92.6,6
100.4,92.1,6
61.6,92.9,6
98.8,94.2,6
95.5,91.4,6
64.0,91.0,6
62.9,94.5,6
85.1,93.5,6
68.3,92.0,6
82.8,92.3,6
96.9,93.7,6
83.8,91.3,6
76.5,94.1,6
82.6,91.9,6
97.7,91.5,6
94.0,92.4,6
83.7,95.0,6
78.7,94.5,6
78.1,91.1,6
99.9,91.2,6
81.8,93.8,6
86.7,91.5,6
92.7,94.2,6
87.3,93.1,6
80.4,92.1,6
73.7,91.6,6
67.6,93.3,6
88.4,93.0,6
74.6,94.6,6
71.7,93.0,6
62.9,94.4,6
87.2,94.6,6
67.9,92.7,6
93.9,91.2,6
75.4,94.0,6
96.8,93.3,6
62.2,92.1,6
76.0,92.2,6
73.2,91.5,6
81.4,94.0,6
67.0,91.2,6
85.3,94.5,6
89.5,94.6,6
73.3,93.8,6
75.8,92.4,6
76.5,91.6,6
100.6,90.1,6
62.8,94.8,6
68.6,94.6,6
85.0,91.2,6
80.6,90.1,6
92.0,91.6,6
71.9,91.8,6
70.3,93.5,6
70.7,91.4,6
94.3,92.8,6
86.8,91.1,6
74.8,90.5,6
81.6,92.2,6
101.0,92.4,6
68.4,91.5,6
90.0,94.0,6
68.3,91.4,6
72.9,90.8,6
90.0,91.3,6
62.8,91.9,6
81.7,91.3,6
82.9,90.1,6
79.3,94.7,6
74.7,90.9,6
76.5,90.0,6
96.5,91.3,6
72.8,93.9,6
100.3,93.3,6
80.8,90.2,6
62.6,93.7,6
96.4,90.9,6
80.5,92.3,6
78.1,92.2,6
81.2,94.5,6
92.3,94.6,6
76.7,94.0,6
67.1,91.9,6
89.5,91.4,6
64.6,91.7,6
91.6,94.5,6
81.6,94.0,6
76.4,94.2,6
70.9,95.0,6
74.0,94.1,6
81.1,90.4,6
98.5,94.9,6
79.9,93.9,6
71.2,92.7,6
61.0,90.7,6
61.1,93.8,6
86.9,90.5,6
82.5,94.9,6
66.1,90.2,6
96.0,94.5,6
91.0,93.6,6
67.8,90.2,6
82.1,90.0,6
80.1,92.0,6
96.8,93.0,6
78.9,90.6,6
84.5,92.0,6
89.4,90.9,6
80.7,91.7,6
66.2,90.9,6
61.6,90.5,6
99.8,92.2,6
99.2,91.9,6
76.2,90.4,6
98.4,91.2,6
68.5,92.8,6
92.4,92.6,6
63.7,91.1,6
87.3,91.3,6
71.8,94.9,6
79.8,93.9,6
61.4,94.8,6
79.3,94.4,6
88.2,93.0,6
74.5,94.6,6
96.0,90.5,6
97.4,93.7,6
75.6,92.8,6
68.4,90.6,6
68.4,94.9,6
72.8,94.5,6
76.3,90.6,6
99.4,90.1,6
84.9,92.0,6
94.0,93.3,6
64.1,90.5,6
92.2,93.8,6
69.9,93.5,6
92.4,94.5,6
