temperature,rain,light,result
25.4,540.8,549.5,0
33.6,531.7,313.9,0
28.2,323.9,88.9,1
24.3,334.0,48.2,1
28.9,556.0,49.3,1
33.4,484.3,116.9,1
36.5,547.7,50.2,1
24.3,266.8,135.2,1
29.6,580.8,105.6,1
29.7,513.3,36.8,1
26.2,575.0,99.7,1
34.5,510.3,4.8,1
40.2,257.5,129.5,1
30.0,317.1,29.3,1
36.2,450.1,136.1,1
34.9,494.0,134.2,1
28.5,519.8,131.1,1
37.0,364.9,35.7,1
30.7,351.3,2.6,1
20.9,478.9,111.8,1
36.3,529.1,65.3,1
19.2,478.4,129.9,1
22.4,455.0,79.6,1
29.4,264.8,110.9,1
33.8,512.6,106.1,1
24.5,554.7,108.2,1
18.1,580.2,91.8,1
32.1,267.3,83.0,1
39.4,430.7,34.3,1
25.5,442.6,51.8,1
35.6,543.8,9.6,1
36.0,401.6,126.0,1
34.8,447.4,15.7,1
23.4,411.2,49.1,1
28.7,427.2,127.8,1
40.6,453.0,99.3,1
19.6,317.5,28.1,1
31.3,252.2,59.5,1
22.9,305.5,54.8,1
19.8,599.2,45.1,1
26.6,567.8,13.6,1
23.9,565.1,53.2,1
30.9,324.9,20.5,1
31.7,502.3,5.2,1
18.1,290.0,11.0,1
31.0,549.6,57.9,1
34.7,527.2,128.3,1
22.5,557.1,105.8,1
32.4,540.6,8.3,1
18.7,436.9,57.7,1
27.0,275.4,87.7,1
21.3,459.5,16.8,1
34.5,253.0,101.6,1
23.0,554.6,5.8,1
25.1,472.4,139.4,1
39.9,580.9,77.0,1
26.8,565.5,24.7,1
38.8,292.5,102.7,1
35.6,430.7,100.0,1
25.3,477.4,42.9,1
20.5,380.6,96.8,1
36.3,269.0,45.6,1
18.3,486.4,119.4,1
18.3,277.9,103.1,1
22.4,507.7,8.0,1
20.9,426.1,75.9,1
30.1,500.4,63.4,1
26.3,505.3,26.4,1
27.4,349.2,102.3,1
24.7,529.4,104.9,1
31.7,338.5,129.8,1
21.1,544.0,109.1,1
21.2,321.2,133.7,1
26.7,378.3,19.3,1
30.8,296.2,93.9,1
33.0,310.0,68.6,1
23.0,323.9,101.1,1
32.9,381.2,56.9,1
39.3,450.3,49.7,1
32.5,530.3,78.3,1
25.4,276.1,125.4,1
36.8,303.4,103.4,1
25.7,512.2,43.1,1
21.6,558.9,4.6,1
36.7,484.5,56.3,1
40.1,581.1,22.9,1
32.6,353.7,129.1,1
31.7,390.2,6.0,1
23.7,574.7,31.6,1
24.7,598.0,13.5,1
36.4,423.7,43.5,1
23.1,388.0,127.1,1
19.8,413.1,8.4,1
28.0,507.2,103.5,1
30.0,559.7,73.1,1
40.2,282.0,102.1,1
24.7,424.8,94.3,1
20.5,577.0,40.3,1
36.8,319.6,16.1,1
24.6,387.4,81.5,1
32.5,420.9,21.6,1
30.7,511.8,130.1,1
40.6,533.7,85.9,1
28.1,266.1,136.6,1
19.2,478.7,119.4,1
19.1,587.7,9.9,1
19.4,534.9,25.4,1
37.3,277.8,1.1,1
25.7,366.1,64.4,1
32.5,411.4,16.5,1
24.3,280.8,61.3,1
31.7,566.7,95.5,1
30.1,334.8,21.6,1
20.4,438.2,95.3,1
25.9,467.3,45.1,1
27.1,329.9,76.9,1
35.4,280.3,22.7,1
29.0,476.9,123.7,1
38.1,270.2,22.4,1
35.6,460.0,100.2,1
29.0,367.6,91.2,1
36.3,499.8,120.4,1
34.0,357.4,99.3,1
40.0,306.3,129.1,1
31.2,447.6,12.0,1
37.7,538.6,19.8,1
29.0,283.8,37.2,1
35.0,323.2,6.8,1
31.1,322.8,130.5,1
22.6,472.1,23.7,1
25.7,257.2,62.0,1
19.6,306.9,91.3,1
38.9,387.1,100.4,1
35.1,288.9,111.9,1
35.9,585.5,39.2,1
26.9,310.6,83.7,1
27.0,580.5,43.1,1
23.7,584.5,24.4,1
29.7,461.2,66.5,1
40.3,512.9,7.7,1
32.2,411.5,4.5,1
26.5,470.7,132.0,1
34.1,507.9,131.5,1
31.2,412.1,92.3,1
19.1,498.2,9.2,1
21.5,542.8,92.8,1
22.8,583.6,25.1,1
28.7,287.9,9.3,1
27.6,475.1,34.2,1
35.4,310.3,28.3,1
25.0,456.7,32.7,1
38.0,335.7,77.1,1
19.1,529.0,22.6,1
33.9,388.4,115.7,1
39.6,402.7,70.6,1
28.9,310.2,129.0,1
27.7,550.3,41.7,1
18.9,505.2,77.9,1
36.1,432.0,83.6,1
20.9,252.2,129.8,1
24.1,526.1,12.0,1
32.4,446.8,128.1,1
36.6,515.3,129.5,1
22.7,509.0,78.2,1
20.0,271.7,66.4,1
38.0,519.3,97.1,1
40.7,581.3,96.8,1
38.4,423.1,12.5,1
22.9,548.5,82.3,1
26.4,572.9,111.8,1
31.0,569.4,13.6,1
21.2,260.0,20.4,1
38.4,359.1,75.2,1
33.9,474.9,33.9,1
39.0,505.7,114.3,1
31.1,279.1,46.3,1
38.9,430.7,49.2,1
36.5,525.6,44.1,1
19.2,388.7,14.3,1
40.7,471.5,58.5,1
22.6,507.4,120.6,1
36.1,588.6,87.6,1
39.3,469.3,19.2,1
25.4,517.1,38.5,1
29.0,438.9,99.7,1
34.0,311.7,111.4,1
37.1,551.1,21.1,1
19.9,469.0,37.8,1
22.3,317.4,136.5,1
39.0,311.2,71.8,1
25.6,529.8,68.6,1
34.5,385.9,51.4,1
22.0,347.6,68.7,1
36.9,369.9,81.5,1
19.4,570.8,30.7,1
37.7,359.0,104.7,1
31.9,579.7,35.4,1
19.5,457.6,51.9,1
40.1,417.7,47.7,1
26.9,348.0,47.1,1
30.4,314.8,112.6,1
20.3,313.7,38.9,1
29.5,386.3,3.0,1
37.3,345.3,46.3,1
19.7,435.4,126.0,1
40.4,413.9,77.0,1
19.4,598.1,23.4,1
21.6,469.5,90.3,1
27.8,543.5,119.0,1
40.2,322.0,75.1,1
23.7,408.7,131.8,1
31.4,385.2,137.6,1
35.9,318.3,79.8,1
28.1,438.6,135.9,1
35.7,557.2,16.3,1
27.4,309.2,59.5,1
22.2,539.8,69.9,1
38.5,549.5,53.0,1
18.1,479.2,43.2,1
34.0,351.8,52.3,1
32.7,457.4,55.1,1
22.0,510.1,29.5,1
32.0,429.3,48.9,1
37.3,359.2,130.1,1
33.4,403.6,19.3,1
19.2,280.8,127.2,1
33.5,395.1,73.1,1
34.5,511.1,71.6,1
30.2,377.2,57.1,1
39.4,423.2,45.5,1
23.7,470.8,28.1,1
28.4,479.8,69.0,1
34.9,317.1,68.6,1
26.9,547.4,18.4,1
26.8,346.8,29.4,1
37.0,422.3,41.1,1
35.2,292.6,131.5,1
35.6,323.1,30.1,1
29.8,557.3,93.1,1
25.4,390.8,119.0,1
35.7,322.9,120.5,1
18.9,436.0,118.8,1
21.5,429.6,104.1,1
21.1,323.3,17.7,1
40.5,289.6,46.6,1
30.3,572.0,124.0,1
34.3,279.7,138.8,1
35.0,507.7,117.0,1
32.0,508.7,62.1,1
21.5,498.8,13.4,1
34.1,534.2,48.4,1
21.4,258.6,20.7,1
35.2,382.6,32.6,1
37.8,590.9,3.1,1
31.0,291.6,24.4,1
20.2,480.0,85.4,1
28.6,401.8,93.2,1
32.1,573.8,39.9,1
30.8,453.7,42.4,1
20.4,432.3,131.0,1
23.2,562.9,76.8,1
35.3,463.8,92.3,1
30.4,386.3,58.6,1
37.6,577.3,50.9,1
33.9,502.2,87.1,1
22.6,251.2,88.1,1
19.0,488.2,59.5,1
25.7,290.4,137.8,1
28.4,264.9,101.0,1
35.0,577.3,126.0,1
26.3,473.1,12.2,1
32.4,536.7,56.4,1
24.2,508.9,52.2,1
22.5,526.2,66.0,1
31.2,252.5,73.2,1
35.4,297.8,113.4,1
25.3,512.2,96.8,1
26.0,543.8,80.8,1
21.6,254.9,77.8,1
23.5,338.3,92.3,1
33.3,261.0,85.9,1
34.4,492.9,134.6,1
36.5,553.0,49.5,1
31.7,527.4,91.3,1
36.4,492.5,123.6,1
28.7,274.5,136.2,1
18.9,385.9,77.6,1
18.9,586.3,67.2,1
36.5,563.2,106.2,1
35.7,260.6,43.1,1
30.1,465.7,22.3,1
19.8,508.9,56.2,1
27.9,297.8,46.7,1
33.0,277.8,139.2,1
31.1,329.7,138.8,1
23.5,514.1,86.9,1
29.8,328.2,19.3,1
36.4,368.9,73.3,1
19.8,428.2,16.4,1
20.4,454.3,86.6,1
29.2,367.6,26.3,1
28.8,378.4,78.1,1
24.9,424.5,35.6,1
29.8,457.2,122.1,1
26.3,502.1,16.9,1
37.6,582.3,112.2,1
36.1,387.0,83.6,1
26.5,308.1,124.4,1
22.0,551.7,106.4,1
35.6,395.1,55.6,1
19.9,408.5,137.6,1
38.3,251.8,131.6,1
20.1,475.6,37.7,1
25.3,506.9,112.5,1
37.5,303.4,35.0,1
36.6,466.0,39.9,1
24.0,545.1,110.1,1
38.0,441.3,101.0,1
37.0,357.9,55.0,1
36.9,585.9,30.1,1
32.1,395.8,82.1,1
33.9,328.1,37.4,1
33.6,399.5,57.5,1
33.0,464.0,21.6,1
27.1,507.6,91.3,1
22.4,461.0,8.0,1
27.5,375.6,132.2,1
19.2,571.0,131.2,1
20.4,378.6,42.6,1
38.1,544.8,28.0,1
19.7,288.2,86.6,1
29.9,565.1,135.6,1
27.2,335.1,18.3,1
38.9,333.7,80.3,1
21.5,253.7,131.0,1
38.9,550.1,37.4,1
32.6,500.0,115.7,1
35.8,467.6,136.0,1
35.3,287.8,97.1,1
32.5,364.9,37.2,1
38.7,425.8,74.4,1
30.1,441.6,116.5,1
20.7,251.7,29.9,1
19.6,372.0,27.9,1
21.0,591.0,109.7,1
22.6,391.3,111.9,1
18.5,467.8,102.8,1
31.1,260.1,31.0,1
34.9,493.9,95.5,1
20.9,290.8,30.6,1
30.2,365.8,58.8,1
40.6,447.2,96.5,1
18.2,462.0,135.7,1
38.4,305.5,135.3,1
39.3,356.9,80.1,1
28.7,366.2,10.3,1
34.3,393.7,6.2,1
23.5,449.9,26.1,1
38.8,374.4,36.4,1
36.4,506.5,45.1,1
26.0,489.9,31.7,1
33.0,463.8,136.6,1
32.2,478.8,59.9,1
27.8,262.1,38.7,1
35.5,492.7,91.2,1
23.9,567.3,61.1,1
34.8,524.9,20.8,1
20.9,591.7,15.3,1
20.0,252.2,138.9,1
37.1,518.8,59.8,1
35.1,511.7,48.1,1
39.0,534.9,68.1,1
27.0,306.8,107.9,1
26.2,352.6,40.6,1
28.9,527.6,135.6,1
40.6,478.5,101.9,1
31.2,437.9,23.6,1
31.4,297.2,24.1,1
22.3,485.7,75.7,1
23.2,524.6,4.0,1
29.5,427.0,16.3,1
32.7,456.4,126.9,1
29.9,394.3,93.6,1
24.0,371.6,127.9,1
39.9,345.3,78.3,1
36.1,534.7,100.6,1
31.3,401.3,62.0,1
29.5,408.1,21.6,1
28.4,368.5,86.7,1
35.1,310.1,57.5,1
38.0,322.1,37.4,1
26.2,456.3,17.0,1
21.3,435.3,31.4,1
19.9,320.4,81.6,1
36.1,576.5,29.0,1
29.0,360.2,11.7,1
37.8,373.4,112.4,1
23.2,440.7,48.5,1
32.7,294.4,58.0,1
33.7,582.0,74.4,1
33.1,355.7,117.4,1
34.6,400.9,56.3,1
29.5,544.0,72.5,1
39.9,424.6,137.3,1
23.3,501.0,4.1,1
39.5,297.1,133.9,1
31.6,302.4,30.1,1
25.3,426.6,55.9,1
36.2,258.7,3.2,1
20.4,424.0,39.7,1
18.5,450.3,98.9,1
35.5,568.0,73.8,1
31.7,467.4,44.3,1
19.8,452.5,11.0,1
19.3,492.4,81.5,1
39.0,291.4,61.3,1
35.1,537.0,86.2,1
35.2,417.3,123.2,1
32.4,585.1,130.1,1
36.8,278.4,85.4,1
33.7,265.1,54.7,1
25.8,367.1,108.8,1
19.5,377.6,42.3,1
39.7,449.0,17.7,1
34.9,384.0,99.3,1
19.4,274.1,104.4,1
35.7,592.6,52.6,1
29.1,502.5,108.7,1
32.7,260.8,31.6,1
34.5,462.8,123.0,1
19.7,384.3,40.2,1
29.7,597.3,34.8,1
21.6,440.9,13.6,1
19.7,373.4,21.2,1
33.6,558.6,107.0,1
28.3,278.9,83.0,1
33.1,502.9,23.6,1
38.6,588.5,41.6,1
20.8,504.0,101.7,1
28.9,591.9,139.0,1
30.5,378.1,16.7,1
23.7,447.4,107.0,1
29.8,542.1,7.1,1
36.5,344.2,35.1,1
33.7,376.7,115.5,1
20.3,363.4,61.3,1
29.0,330.6,31.2,1
36.9,372.3,9.7,1
34.2,387.4,74.8,1
26.1,292.6,44.6,1
22.1,252.9,129.2,1
32.4,505.8,26.3,1
22.1,426.8,89.2,1
29.0,421.3,9.8,1
23.7,466.1,52.1,1
25.5,555.8,95.7,1
25.9,311.0,121.0,1
37.3,599.0,51.0,1
18.4,455.7,22.2,1
23.1,375.9,119.1,1
32.1,351.2,94.9,1
39.8,300.4,93.4,1
30.4,425.4,24.9,1
40.9,257.6,56.6,1
26.7,317.4,136.8,1
39.8,495.8,61.8,1
38.0,358.9,32.2,1
27.2,343.7,111.0,1
37.2,268.2,127.1,1
18.3,303.6,87.6,1
38.0,565.4,14.8,1
34.6,552.5,16.4,1
34.7,494.3,36.9,1
36.2,460.0,6.9,1
35.0,305.9,31.3,1
18.5,437.9,41.5,1
24.4,549.7,135.4,1
33.9,291.8,137.8,1
28.6,464.5,87.5,1
29.5,599.4,10.0,1
18.5,559.3,132.1,1
29.3,391.7,31.4,1
39.6,541.1,81.5,1
27.6,548.2,23.2,1
20.9,361.8,27.4,1
40.9,536.2,78.6,1
21.5,514.6,95.8,1
22.6,464.6,15.8,1
22.4,451.3,41.2,1
35.8,363.1,81.0,1
34.6,448.5,30.0,1
21.6,549.9,39.3,1
33.6,474.3,133.2,1
33.2,472.4,24.7,1
29.5,262.0,35.8,1
35.4,438.4,63.7,1
18.1,515.8,87.3,1
29.6,493.8,14.2,1
18.7,438.5,81.9,1
20.8,590.1,26.5,1
20.1,423.6,36.8,1
34.8,412.2,90.3,1
26.5,282.7,27.0,1
23.9,453.9,114.7,1
36.4,421.4,76.2,1
20.9,439.7,80.8,1
39.0,427.3,131.4,1
34.6,290.2,55.1,1
39.8,319.2,0.6,1
37.8,477.7,38.5,1
25.7,515.8,54.8,1
21.1,533.7,101.6,1
29.2,565.9,17.5,1
33.7,320.3,31.0,1
32.6,351.3,80.4,1
22.1,426.3,33.8,1
25.1,482.5,74.8,1
38.4,481.5,45.2,1
19.5,286.7,82.2,1
27.4,400.2,99.6,1
39.8,595.9,94.4,1
38.1,598.7,70.9,1
20.5,273.3,52.2,1
25.6,393.9,86.4,1
37.6,395.4,115.7,1
26.0,576.1,61.5,1
38.2,443.9,54.2,1
29.0,512.0,88.1,1
19.0,265.3,96.0,1
33.6,534.1,112.5,1
38.9,551.8,47.2,1
34.1,430.6,119.2,1
19.9,297.4,112.9,1
29.4,318.7,61.0,1
23.9,552.4,99.3,1
37.8,471.8,15.6,1
37.2,519.4,92.7,1
24.3,292.7,47.4,1
37.5,468.9,107.2,1
28.1,316.1,134.1,1
37.0,279.2,80.6,1
37.2,554.2,6.8,1
18.6,497.5,56.6,1
33.2,462.1,105.6,1
35.2,312.4,105.2,1
28.8,479.5,85.5,1
30.0,347.1,3.1,1
29.7,597.7,7.0,1
24.5,375.7,29.1,1
18.4,298.6,43.9,1
22.2,565.9,75.9,1
31.5,375.6,111.2,1
38.6,551.8,6.7,1
27.6,597.3,55.6,1
31.7,595.9,87.1,1
27.5,419.9,81.5,1
35.5,505.2,27.9,1
38.1,363.6,34.7,1
26.6,438.6,118.8,1
21.9,366.7,64.3,1
22.7,494.5,69.5,1
34.9,390.3,41.4,1
25.9,510.5,112.8,1
29.3,505.2,6.3,1
18.7,461.5,41.5,1
35.3,255.3,22.7,1
37.1,448.4,5.1,1
34.6,567.6,122.2,1
36.2,494.0,119.7,1
36.2,508.8,31.8,1
27.4,533.4,89.8,1
33.5,304.6,74.3,1
25.5,333.5,70.1,1
22.7,356.8,20.5,1
20.9,559.0,43.7,1
23.1,587.1,39.5,1
34.4,285.5,15.7,1
34.1,350.7,139.5,1
31.7,507.6,88.7,1
27.3,274.3,115.3,1
38.5,383.8,39.8,1
29.5,314.6,65.6,1
40.9,421.7,9.5,1
32.1,331.4,23.5,1
36.1,256.7,51.9,1
18.7,426.8,18.0,1
27.0,495.1,89.3,1
34.6,508.2,119.6,1
18.1,570.6,114.9,1
38.4,514.6,50.6,1
24.1,530.3,131.9,1
29.6,301.6,3.1,1
22.8,463.6,85.1,1
39.2,598.5,111.4,1
27.3,292.1,93.6,1
24.8,440.9,134.0,1
19.2,416.4,105.4,1
30.7,477.1,39.3,1
18.5,474.0,58.2,1
37.4,370.3,19.3,1
34.9,466.6,24.8,1
26.3,305.3,35.7,1
21.5,383.4,33.3,1
38.7,390.3,134.4,1
34.7,266.3,6.3,1
28.3,399.4,105.3,1
32.8,550.8,51.5,1
26.5,289.2,110.5,1
33.9,548.2,81.2,1
35.0,387.8,113.2,1
35.6,597.3,116.9,1
36.3,392.8,120.9,1
18.2,363.8,8.1,1
29.3,304.5,109.0,1
33.1,333.9,34.1,1
27.1,336.6,31.8,1
40.5,415.8,36.3,1
26.2,366.4,84.1,1
26.6,533.8,46.9,1
34.4,367.1,75.2,1
39.5,510.3,59.5,1
30.8,462.7,29.2,1
18.9,307.2,94.5,1
31.6,345.3,69.0,1
40.7,532.3,29.9,1
19.4,505.8,102.9,1
19.6,537.6,40.0,1
32.2,505.2,15.6,1
28.6,369.6,94.2,1
33.4,403.0,18.3,1
32.1,416.6,73.0,1
21.4,440.6,100.2,1
32.3,554.2,120.7,1
36.2,537.3,129.6,1
23.1,373.2,29.0,1
40.5,255.8,14.4,1
19.8,490.6,134.3,1
26.6,579.9,59.0,1
28.6,539.2,64.2,1
32.2,588.8,57.1,1
25.8,357.9,14.8,1
31.7,405.4,28.5,1
37.1,310.5,102.4,1
40.4,412.5,100.9,1
36.1,318.4,61.0,1
29.4,481.6,1.2,1
24.5,279.3,20.1,1
19.7,429.0,43.6,1
20.5,509.1,3.8,1
29.5,531.5,109.9,1
28.6,412.8,115.2,1
24.0,386.1,33.8,1
18.6,251.3,63.3,1
29.5,427.0,137.5,1
19.7,378.1,85.9,1
38.6,263.6,2.9,1
23.3,303.4,86.4,1
29.8,452.9,47.5,1
39.7,519.9,135.1,1
29.7,560.8,120.7,1
39.2,542.4,113.7,1
34.1,515.8,89.5,1
27.6,399.6,126.0,1
19.0,567.4,19.2,1
39.3,535.6,35.4,1
26.4,477.0,104.4,1
26.5,420.1,110.5,1
27.9,445.4,117.1,1
38.1,445.6,84.2,1
26.0,355.1,131.9,1
27.0,550.2,72.7,1
25.1,278.6,137.9,1
38.4,280.9,4.1,1
31.2,287.4,70.9,1
20.5,306.7,88.4,1
28.4,463.3,138.1,1
21.7,472.2,70.5,1
23.1,570.2,36.7,1
38.1,519.3,83.4,1
34.8,570.0,108.5,1
39.2,448.4,119.8,1
22.6,342.7,131.8,1
40.7,282.0,116.7,1
20.7,391.6,100.2,1
38.9,252.4,30.7,1
20.9,324.6,138.6,1
31.9,556.2,53.6,1
32.2,398.9,28.4,1
33.3,277.5,43.5,1
18.9,260.1,73.0,1
40.0,518.4,33.8,1
24.4,557.4,55.5,1
26.9,403.6,138.4,1
33.0,504.8,30.8,1
28.3,467.2,26.5,1
34.7,408.3,120.1,1
18.0,407.7,110.9,1
36.2,426.3,24.1,1
18.7,584.4,90.2,1
34.1,348.2,78.4,1
38.5,453.7,97.8,1
30.9,400.5,50.5,1
19.4,319.6,83.7,1
23.1,350.6,60.8,1
29.4,509.5,16.9,1
28.1,540.4,131.0,1
26.5,454.1,1.9,1
34.9,487.4,34.9,1
25.2,399.2,40.3,1
26.8,320.1,106.6,1
30.7,493.5,45.5,1
22.0,279.2,139.4,1
19.9,307.7,92.6,1
38.2,373.7,23.5,1
18.4,498.7,111.6,1
29.0,483.1,137.0,1
32.8,510.0,56.2,1
19.0,311.3,21.1,1
22.1,427.2,72.3,1
29.8,322.7,126.1,1
26.9,320.8,69.6,1
22.2,373.5,77.9,1
29.3,495.3,92.8,1
26.5,572.4,51.3,1
29.9,397.7,14.3,1
24.8,295.7,112.7,1
28.5,370.0,52.8,1
32.3,435.5,62.0,1
25.4,298.0,19.4,1
40.5,309.8,128.1,1
36.6,559.0,12.3,1
25.9,400.1,84.5,1
36.5,579.9,4.6,1
34.0,344.4,105.6,1
40.1,451.6,133.4,1
29.0,410.3,56.5,1
29.3,312.0,83.7,1
27.8,513.1,125.8,1
24.6,293.6,76.1,1
22.8,475.9,14.0,1
40.1,408.9,131.3,1
33.0,425.9,60.2,1
19.8,394.5,128.4,1
21.8,304.5,60.3,1
36.0,440.7,80.0,1
38.9,314.2,95.3,1
33.7,508.4,51.2,1
33.6,529.1,91.1,1
22.1,501.7,119.0,1
28.6,328.6,128.9,1
26.3,436.1,45.6,1
28.3,414.1,17.6,1
38.4,596.4,95.2,1
25.5,401.0,13.6,1
32.7,406.7,82.0,1
29.5,582.4,86.8,1
22.0,354.3,89.3,1
39.0,494.4,20.8,1
32.2,280.1,100.3,1
38.4,254.9,109.5,1
37.3,307.0,113.9,1
18.6,278.4,79.8,1
21.7,401.5,43.7,1
40.4,455.4,66.8,1
26.4,304.0,83.3,1
30.5,462.2,38.8,1
18.4,483.1,26.9,1
32.9,524.4,134.5,1
20.9,318.5,8.0,1
33.6,447.2,40.9,1
39.4,575.1,84.9,1
25.9,356.4,35.8,1
39.7,569.1,83.2,1
18.6,291.8,117.0,1
35.7,385.6,71.3,1
39.8,384.1,76.1,1
22.8,462.7,108.9,1
24.4,492.0,19.8,1
32.5,459.4,113.9,1
21.3,532.1,49.0,1
29.6,458.7,2.5,1
20.2,422.9,139.5,1
20.7,506.0,102.6,1
38.2,252.7,35.0,1
18.6,474.8,43.5,1
34.7,377.3,36.3,1
35.7,395.3,29.2,1
24.1,409.8,11.3,1
39.1,410.1,5.0,1
40.3,473.3,11.8,1
28.4,339.4,0.6,1
18.8,542.4,137.8,1
35.6,358.5,95.7,1
18.8,381.4,131.4,1
21.3,521.8,132.4,1
24.0,308.7,130.6,1
21.0,590.3,87.7,1
39.1,541.9,96.6,1
35.1,289.9,52.5,1
36.1,362.3,82.1,1
18.5,287.8,70.2,1
25.8,318.9,67.1,1
33.9,564.0,59.0,1
28.8,460.9,101.0,1
35.6,554.9,57.8,1
36.9,497.9,139.6,1
27.3,361.6,64.9,1
23.0,356.5,49.4,1
34.8,568.3,50.7,1
36.3,438.4,38.3,1
30.3,356.8,98.4,1
18.1,343.9,60.5,1
18.9,333.3,68.9,1
40.8,323.5,81.1,1
31.9,516.0,112.0,1
20.7,368.1,6.1,1
20.8,522.4,134.9,1
31.4,490.7,9.3,1
37.1,539.1,93.8,1
23.0,493.0,50.5,1
23.8,476.3,103.2,1
34.7,415.4,45.2,1
40.3,369.2,23.6,1
37.8,279.6,82.0,1
31.3,263.7,3.6,1
37.8,376.7,127.6,1
36.3,593.0,37.3,1
38.2,554.2,89.4,1
35.0,543.9,78.1,1
29.9,448.6,127.7,1
22.1,571.2,117.7,1
32.9,336.2,0.4,1
20.1,565.7,76.9,1
37.5,339.5,24.6,1
40.4,421.7,92.2,1
19.1,555.3,20.8,1
24.7,498.8,45.6,1
34.2,555.0,120.3,1
39.8,567.7,48.7,1
26.7,503.0,69.2,1
27.4,486.4,130.7,1
24.0,347.5,75.6,1
30.2,308.4,54.5,1
19.4,268.4,114.3,1
35.0,583.3,52.4,1
29.2,530.3,99.5,1
33.2,493.5,40.9,1
36.3,555.0,68.2,1
34.4,342.5,96.5,1
23.7,498.9,45.5,1
39.1,493.1,47.2,1
32.7,421.9,109.9,1
40.2,567.7,100.2,1
33.1,555.9,62.2,1
33.0,489.8,97.1,1
22.5,292.5,28.5,1
31.1,324.7,5.9,1
19.6,260.2,64.0,1
30.1,299.9,25.9,1
33.1,431.3,118.1,1
25.5,324.2,24.4,1
38.4,305.7,88.1,1
32.9,336.2,7.3,1
36.1,432.8,30.0,1
38.8,357.7,126.1,1
36.8,315.5,65.8,1
22.4,561.9,51.8,1
34.8,280.3,49.3,1
21.5,306.9,2.4,1
19.7,513.0,18.8,1
19.8,491.3,33.5,1
26.9,503.8,88.2,1
30.8,257.9,4.5,1
28.3,528.8,54.5,1
32.9,294.3,7.8,1
25.1,486.9,65.5,1
26.6,581.5,120.5,1
19.1,344.4,29.0,1
32.2,395.4,64.8,1
23.0,457.1,130.8,1
34.5,542.1,124.6,1
28.9,411.2,35.1,1
29.0,356.1,16.0,1
22.3,355.2,98.3,1
28.9,253.7,59.2,1
32.8,409.8,43.3,1
33.5,307.3,16.8,1
23.7,479.8,5.4,1
33.6,580.5,63.4,1
38.0,441.2,100.3,1
34.7,391.1,85.2,1
30.2,409.9,75.3,1
26.6,311.8,122.9,1
40.7,504.0,71.5,1
27.1,570.8,135.4,1
38.3,491.3,106.0,1
23.2,501.4,78.2,1
39.0,420.4,72.2,1
19.5,569.7,101.7,1
37.9,482.4,33.4,1
24.7,411.4,65.5,1
22.4,448.9,80.1,1
21.8,452.6,20.2,1
27.5,536.4,95.5,1
39.9,395.6,74.7,1
31.5,367.3,128.6,1
33.0,394.3,8.8,1
20.3,367.7,35.5,1
25.9,395.3,1.1,1
40.1,374.3,8.4,1
39.2,452.5,83.8,1
22.9,488.1,95.9,1
23.4,279.4,69.9,1
38.7,559.3,70.4,1
29.8,543.5,30.0,1
34.8,490.4,123.8,1
29.2,259.4,125.5,1
27.7,289.4,32.1,1
27.3,566.9,89.7,1
29.5,355.2,40.6,1
18.7,404.6,129.5,1
26.0,406.6,119.3,1
32.2,513.4,108.5,1
33.9,451.5,8.0,1
24.9,487.3,80.9,1
39.8,547.7,42.1,1
19.1,501.7,138.5,1
40.2,409.4,54.1,1
22.9,288.0,30.3,1
28.5,305.5,47.7,1
24.4,251.5,45.5,1
40.6,352.9,1.5,1
38.4,306.6,126.4,1
21.9,377.8,109.6,1
34.5,557.3,129.2,1
33.7,257.4,131.2,1
34.5,542.5,121.0,1
28.5,412.2,128.1,1
30.6,282.1,22.1,1
31.4,267.5,43.0,1
30.8,583.3,132.1,1
19.5,409.2,45.8,1
24.9,521.0,26.0,1
20.7,297.0,105.9,1
25.6,554.2,15.0,1
39.3,316.5,85.6,1
38.0,330.8,120.5,1
26.2,474.0,35.7,1
23.2,278.9,37.2,1
23.2,328.2,129.4,1
20.7,316.1,90.7,1
24.2,383.5,107.8,1
30.3,251.8,37.6,1
37.9,454.5,39.0,1
38.3,459.9,75.8,1
23.0,547.5,45.0,1
33.5,413.2,119.1,1
36.9,370.6,15.1,1
37.2,362.3,24.9,1
19.7,402.0,8.1,1
39.4,442.4,114.2,1
25.3,497.9,103.4,1
26.9,471.8,21.3,1
27.1,543.6,118.3,1
31.0,574.9,29.0,1
18.2,328.8,86.8,1
22.2,418.5,20.6,1
23.5,484.4,55.2,1
18.6,274.2,18.1,1
29.7,585.5,99.5,1
18.8,332.2,40.3,1
36.1,542.2,135.8,1
21.7,586.9,38.1,1
20.5,385.4,92.5,1
24.3,354.1,99.4,1
32.0,573.9,78.1,1
40.7,501.3,84.4,1
19.0,474.7,134.7,1
22.1,436.5,122.7,1
34.3,356.5,49.8,1
24.1,565.9,77.5,1
24.3,302.6,53.1,1
25.1,573.2,89.6,1
31.7,474.1,123.6,1
26.1,454.9,64.3,1
23.3,430.7,36.7,1
20.6,379.2,84.0,1
21.5,302.9,95.5,1
34.4,551.7,7.7,1
40.5,315.4,87.1,1
23.1,469.1,65.4,1
39.4,270.4,106.1,1
35.5,430.9,78.6,1
18.1,526.2,130.8,1
36.0,371.7,12.0,1
23.2,349.5,137.6,1
23.9,275.5,138.7,1
33.9,416.9,83.6,1
20.4,498.4,5.9,1
