temperature,soil,rain,result
165.4,362.6,18.4,0
244.9,474.6,21.8,0
248.5,467.9,56.9,1
377.1,563.5,53.8,1
441.4,492.5,50.6,1
135.0,486.6,59.8,1
378.4,436.9,54.7,1
328.8,442.3,50.3,1
195.9,597.7,51.3,1
431.5,433.5,58.4,1
410.6,504.5,55.1,1
376.8,414.3,47.2,1
256.3,544.3,50.3,1
121.3,401.3,49.1,1
264.8,359.8,57.7,1
213.5,365.8,59.1,1
151.6,535.3,42.7,1
426.7,458.1,48.5,1
418.3,459.3,51.7,1
366.8,516.4,50.4,1
375.2,520.8,45.9,1
464.7,457.7,49.0,1
314.3,551.4,50.7,1
452.6,443.1,58.6,1
464.5,374.8,58.9,1
356.3,410.2,58.5,1
513.7,407.4,46.4,1
243.9,480.3,58.5,1
176.7,436.9,49.2,1
159.2,394.0,46.1,1
505.5,546.3,58.0,1
543.1,374.4,43.1,1
361.8,469.6,49.3,1
232.1,589.0,48.3,1
176.1,506.6,51.9,1
462.8,449.9,48.9,1
394.1,423.8,59.7,1
536.9,408.2,50.7,1
336.8,470.3,46.6,1
414.9,399.1,59.8,1
110.3,571.6,54.2,1
127.2,475.2,53.8,1
530.5,547.4,55.4,1
130.8,532.8,44.6,1
376.2,513.8,51.7,1
471.4,369.7,51.3,1
435.4,581.6,57.2,1
393.0,429.9,52.5,1
454.9,453.5,58.7,1
254.3,547.8,46.8,1
121.9,414.4,56.3,1
198.7,394.3,55.5,1
526.3,352.7,52.5,1
240.2,555.3,53.8,1
139.5,444.7,54.2,1
198.4,527.1,59.3,1
350.6,429.7,49.5,1
386.4,433.3,52.0,1
209.7,499.0,58.9,1
516.2,388.5,46.9,1
543.3,442.0,54.0,1
165.4,373.0,42.1,1
165.1,541.5,52.8,1
195.1,441.2,46.1,1
360.9,477.1,53.5,1
239.1,497.6,45.2,1
254.9,557.3,56.2,1
524.4,365.5,50.5,1
169.5,469.2,47.5,1
298.4,478.3,44.3,1
105.3,411.7,44.5,1
529.5,457.0,54.7,1
512.7,483.7,43.8,1
417.9,410.4,55.1,1
178.1,482.8,41.1,1
177.8,540.7,60.0,1
464.5,422.6,55.8,1
185.0,582.7,51.4,1
255.7,387.1,49.0,1
355.8,423.5,48.9,1
291.3,490.4,53.1,1
382.7,374.5,49.3,1
130.0,561.1,59.2,1
216.3,498.3,53.0,1
258.1,535.6,56.4,1
381.8,400.8,47.6,1
359.9,445.3,41.7,1
328.6,489.0,42.8,1
241.8,365.5,54.8,1
159.4,558.7,59.0,1
234.8,563.1,43.9,1
439.7,520.5,41.9,1
489.9,569.6,46.3,1
424.3,528.4,45.7,1
112.2,580.1,47.0,1
202.0,567.1,50.6,1
107.2,480.0,52.9,1
339.6,579.8,41.5,1
354.3,366.1,41.6,1
318.2,499.8,47.6,1
171.5,415.7,43.3,1
288.2,413.3,56.8,1
376.7,407.5,51.1,1
208.4,383.0,49.9,1
447.4,581.1,55.0,1
119.0,431.9,59.3,1
266.6,452.4,59.7,1
336.8,586.2,55.9,1
141.9,457.0,51.2,1
375.5,591.2,52.0,1
253.2,379.6,59.8,1
526.0,510.7,50.9,1
418.8,427.7,52.6,1
450.0,437.9,56.9,1
517.6,373.1,59.2,1
335.4,546.1,56.8,1
370.0,434.5,54.9,1
410.2,536.9,53.7,1
297.5,499.1,57.4,1
366.9,599.1,47.3,1
365.3,360.2,57.2,1
508.9,354.4,43.5,1
160.3,431.9,45.2,1
321.2,410.0,51.5,1
399.8,409.9,41.3,1
122.0,557.7,44.9,1
340.0,403.7,47.9,1
143.4,357.3,43.3,1
490.9,415.0,45.1,1
489.1,480.4,57.0,1
357.4,523.8,56.3,1
242.7,554.4,58.3,1
376.0,590.1,49.2,1
385.0,362.4,45.9,1
533.7,450.4,55.1,1
378.0,471.3,46.2,1
232.1,448.0,57.2,1
452.8,396.1,53.5,1
126.7,512.9,50.0,1
347.0,482.7,44.8,1
350.4,521.1,44.7,1
421.2,353.5,46.0,1
326.4,412.5,57.7,1
504.2,470.4,54.5,1
314.4,548.2,45.6,1
312.6,377.9,44.7,1
396.3,551.1,55.2,1
306.5,589.5,41.5,1
238.7,566.0,48.9,1
310.0,405.4,50.4,1
534.5,370.2,42.8,1
127.1,371.9,44.9,1
338.6,497.4,45.1,1
141.3,400.7,51.2,1
353.4,443.6,43.6,1
246.2,462.3,57.8,1
445.6,424.0,47.9,1
179.9,361.3,56.4,1
298.6,511.0,42.7,1
210.3,526.5,41.9,1
275.6,517.4,53.7,1
547.7,488.4,55.6,1
276.2,506.7,54.3,1
531.0,570.3,53.3,1
374.5,398.8,48.3,1
192.9,503.4,52.5,1
304.6,367.1,53.7,1
312.1,518.4,51.0,1
472.4,392.6,52.2,1
184.8,446.8,55.7,1
103.2,502.4,47.4,1
168.3,475.2,52.9,1
292.3,412.0,47.3,1
289.5,428.4,46.4,1
335.5,560.8,53.9,1
468.5,532.5,52.6,1
206.5,598.4,57.1,1
203.6,555.8,59.9,1
396.8,447.4,57.3,1
137.1,419.0,49.0,1
347.3,408.8,59.4,1
458.1,479.5,52.2,1
402.0,464.5,51.6,1
331.6,407.4,45.3,1
198.6,370.5,41.6,1
469.5,547.9,51.1,1
359.2,425.9,56.1,1
500.1,528.4,55.3,1
515.4,582.1,57.4,1
491.3,470.3,51.2,1
369.5,439.4,49.0,1
201.3,382.1,50.5,1
481.3,524.4,47.2,1
399.0,533.8,50.1,1
325.8,373.0,47.5,1
291.8,501.8,44.6,1
111.4,485.7,47.9,1
410.8,436.6,50.1,1
295.7,504.4,49.5,1
229.4,434.4,49.1,1
314.5,523.3,43.1,1
208.1,395.2,44.5,1
344.4,525.5,43.1,1
279.7,399.8,48.9,1
525.6,370.4,45.6,1
230.6,527.3,49.7,1
146.1,443.0,51.2,1
357.2,529.6,47.2,1
211.9,568.3,55.0,1
209.3,412.3,52.0,1
459.3,418.0,54.6,1
150.4,408.5,53.7,1
427.8,379.6,44.4,1
171.4,561.0,52.3,1
263.2,546.6,50.2,1
323.2,577.0,58.0,1
363.1,385.9,51.0,1
531.7,504.9,45.2,1
175.2,448.7,42.2,1
263.8,580.9,50.0,1
323.6,541.3,44.8,1
290.6,498.5,47.5,1
170.0,562.4,57.4,1
378.8,411.4,52.4,1
506.5,508.7,54.5,1
315.4,383.3,59.5,1
548.1,518.1,46.8,1
334.0,465.2,47.2,1
304.3,576.0,48.7,1
253.8,592.8,48.1,1
486.1,426.1,44.1,1
481.7,415.2,50.9,1
270.5,395.4,43.1,1
283.4,535.7,48.2,1
294.2,457.3,52.3,1
396.4,433.5,45.3,1
548.5,527.4,56.0,1
165.2,547.7,58.8,1
110.7,557.8,41.3,1
186.1,550.7,52.4,1
336.0,464.6,48.1,1
159.0,460.0,48.8,1
504.4,389.8,42.1,1
102.4,353.8,46.5,1
488.0,589.4,42.2,1
173.2,548.0,52.7,1
300.9,531.0,54.8,1
177.5,558.5,45.4,1
343.9,554.8,59.7,1
461.9,432.2,43.0,1
218.4,377.8,55.5,1
103.7,444.1,44.7,1
114.5,378.8,48.3,1
122.7,533.5,54.7,1
463.1,358.2,44.0,1
265.5,388.4,55.9,1
125.6,526.2,43.0,1
349.0,428.3,43.2,1
515.3,543.8,52.6,1
197.5,395.4,47.3,1
232.8,509.8,42.2,1
188.1,464.0,54.9,1
219.4,432.9,50.7,1
392.8,404.8,51.6,1
154.7,455.0,47.3,1
196.5,529.2,58.3,1
418.5,481.4,43.3,1
254.7,587.8,41.9,1
190.8,454.5,51.6,1
296.9,492.2,50.2,1
397.2,375.2,45.3,1
337.7,504.0,43.8,1
508.7,571.8,56.1,1
494.7,550.6,41.8,1
282.7,416.1,52.6,1
455.9,585.3,43.9,1
144.8,353.8,49.0,1
195.2,533.8,50.6,1
321.0,576.4,46.5,1
300.3,572.5,49.8,1
490.7,482.4,43.8,1
119.8,401.4,48.9,1
473.4,557.9,41.1,1
530.8,455.7,59.2,1
314.3,409.2,41.2,1
513.7,580.5,46.2,1
417.8,493.8,48.2,1
298.4,369.6,42.6,1
191.6,486.2,48.6,1
281.2,382.1,53.4,1
237.9,574.4,43.0,1
118.7,436.9,56.9,1
186.4,549.9,57.7,1
537.3,408.3,57.0,1
329.8,491.3,59.6,1
459.6,584.6,55.5,1
288.0,375.0,51.1,1
156.7,455.6,43.4,1
381.4,376.3,55.7,1
526.3,567.7,46.2,1
353.0,542.2,53.5,1
392.5,486.1,43.4,1
519.7,541.7,59.0,1
358.0,479.1,49.5,1
400.0,477.8,41.4,1
335.9,503.1,46.4,1
360.5,521.4,44.4,1
156.9,598.2,44.7,1
260.4,583.4,47.2,1
209.6,403.6,52.4,1
512.2,491.5,54.7,1
177.0,432.8,51.2,1
334.9,475.7,51.0,1
157.2,577.9,51.8,1
232.5,402.8,49.4,1
121.5,382.8,45.9,1
242.5,574.6,49.5,1
188.2,376.7,52.7,1
427.4,579.9,41.8,1
282.1,379.3,57.8,1
272.0,367.2,55.2,1
527.0,551.4,50.6,1
294.0,569.0,45.1,1
390.1,580.4,45.5,1
215.1,566.0,45.7,1
528.5,480.3,59.6,1
492.6,494.5,43.2,1
521.8,371.9,43.7,1
188.1,580.5,56.8,1
248.9,475.6,55.0,1
309.8,548.8,54.3,1
521.7,427.6,47.9,1
166.3,546.9,58.0,1
325.0,403.2,46.8,1
458.2,492.7,52.5,1
307.9,579.4,52.0,1
119.9,584.0,58.0,1
348.3,383.1,42.1,1
539.0,430.6,57.6,1
186.1,582.9,44.0,1
369.6,464.0,41.4,1
404.4,469.2,54.3,1
333.3,582.5,51.6,1
440.2,529.7,51.6,1
481.9,577.3,47.9,1
425.2,535.5,49.4,1
435.5,437.5,46.2,1
371.2,482.4,56.9,1
352.9,354.0,41.2,1
103.1,490.5,50.7,1
463.0,572.6,46.2,1
497.4,475.8,59.6,1
246.9,395.1,41.6,1
298.9,513.2,52.5,1
404.0,488.3,56.9,1
167.9,487.7,50.8,1
294.6,456.5,44.3,1
500.0,583.5,44.1,1
283.4,554.3,57.2,1
287.6,395.8,53.9,1
346.9,570.3,55.8,1
209.5,424.8,52.1,1
128.7,596.9,54.3,1
480.4,390.7,56.4,1
183.1,438.4,49.5,1
168.4,480.6,41.9,1
329.4,474.9,58.9,1
334.0,502.9,54.3,1
432.1,431.6,54.9,1
187.0,582.6,51.6,1
288.7,489.5,46.8,1
395.4,502.7,42.1,1
438.7,446.6,47.5,1
307.6,395.2,50.8,1
102.2,491.9,59.2,1
241.3,442.3,42.9,1
222.2,399.8,56.2,1
188.3,410.4,51.9,1
356.2,408.3,54.8,1
321.7,451.7,57.9,1
240.4,364.0,41.5,1
302.5,434.4,50.0,1
201.0,502.0,44.7,1
226.6,554.6,56.8,1
320.2,530.0,56.4,1
240.1,375.6,49.6,1
153.1,480.4,47.2,1
345.9,552.7,41.9,1
534.1,453.4,46.4,1
263.4,567.1,55.4,1
512.0,493.5,54.3,1
492.7,535.9,42.5,1
183.8,421.6,41.9,1
236.3,541.2,50.9,1
530.4,532.2,47.7,1
449.5,530.8,57.9,1
177.6,535.9,46.5,1
409.6,539.2,59.8,1
505.3,386.9,58.1,1
512.9,403.5,44.0,1
310.6,397.7,41.7,1
547.3,421.6,48.4,1
481.1,499.8,46.3,1
185.7,455.1,49.4,1
118.3,493.4,52.5,1
299.8,397.2,41.8,1
350.7,362.8,56.7,1
255.6,515.3,47.8,1
207.9,395.4,45.9,1
417.6,504.7,45.9,1
403.1,371.1,55.9,1
543.8,578.9,41.7,1
455.3,528.0,45.8,1
348.8,522.7,53.7,1
537.8,373.5,43.0,1
158.7,526.9,56.6,1
114.6,386.5,56.5,1
295.0,515.5,55.6,1
112.5,547.9,47.5,1
158.9,486.2,45.7,1
287.0,362.9,45.8,1
205.5,484.1,50.1,1
198.1,497.8,50.9,1
180.6,476.7,42.0,1
158.1,381.5,41.7,1
521.7,498.0,48.0,1
283.5,574.0,57.6,1
321.0,376.5,58.8,1
445.6,571.6,52.1,1
105.1,439.1,42.1,1
138.0,558.3,41.8,1
381.2,509.1,46.7,1
283.2,564.5,48.7,1
254.9,495.9,43.7,1
265.8,428.9,54.8,1
348.0,525.1,46.3,1
275.5,503.5,46.4,1
445.5,454.3,50.2,1
255.1,443.1,50.4,1
260.3,385.1,45.3,1
478.3,546.8,48.3,1
346.0,569.1,53.7,1
384.2,409.8,54.5,1
469.0,594.3,59.5,1
142.9,496.0,56.1,1
133.3,420.8,50.5,1
269.6,404.9,54.6,1
355.6,413.0,55.2,1
190.8,524.5,57.8,1
527.7,580.3,51.8,1
299.5,553.1,58.9,1
142.0,577.7,50.2,1
541.0,558.7,59.7,1
117.4,523.4,58.2,1
228.9,573.4,41.2,1
256.2,545.8,46.7,1
165.8,454.4,55.7,1
534.6,595.3,46.1,1
169.8,403.1,41.4,1
116.7,464.6,56.3,1
130.7,539.8,49.3,1
283.9,367.7,42.7,1
435.8,469.7,53.6,1
442.1,418.9,50.5,1
271.7,440.2,53.9,1
121.3,437.3,53.0,1
173.2,429.3,59.7,1
346.5,536.1,48.5,1
274.0,575.0,43.7,1
268.6,547.2,49.8,1
308.4,565.9,51.4,1
429.8,413.1,46.4,1
532.4,520.1,56.9,1
437.8,502.9,56.8,1
369.7,525.9,52.6,1
144.1,540.5,50.4,1
269.0,393.1,53.3,1
280.9,585.5,41.1,1
337.3,591.8,53.8,1
534.2,545.6,49.0,1
257.4,493.0,45.7,1
382.8,487.2,43.5,1
244.8,497.1,43.2,1
448.4,465.5,47.1,1
508.8,434.3,47.9,1
302.4,381.6,54.6,1
284.6,452.4,44.0,1
424.7,448.3,41.7,1
436.3,433.1,49.9,1
534.3,550.9,49.7,1
239.7,410.9,51.8,1
391.3,588.7,55.0,1
124.9,489.2,48.3,1
192.3,406.1,41.2,1
227.5,398.6,48.7,1
140.9,401.1,50.0,1
136.8,358.0,54.4,1
378.5,477.9,49.7,1
160.5,414.2,57.2,1
512.0,580.6,48.9,1
213.7,540.4,51.2,1
175.5,598.6,49.2,1
123.0,381.5,52.3,1
283.6,389.8,47.8,1
480.4,495.7,46.4,1
349.1,390.7,50.9,1
244.1,511.2,50.9,1
212.0,494.2,54.7,1
109.3,544.5,46.2,1
419.8,591.5,57.0,1
276.3,467.1,59.9,1
201.1,375.3,51.5,1
490.1,500.7,46.8,1
404.2,571.2,51.9,1
189.8,555.0,41.7,1
188.4,514.9,54.2,1
415.9,405.1,44.9,1
384.7,493.5,46.2,1
535.7,521.8,52.7,1
531.5,359.2,45.8,1
156.4,454.5,45.7,1
312.1,554.1,42.8,1
373.1,546.9,53.8,1
485.3,467.5,59.4,1
113.0,388.2,43.8,1
209.2,465.3,52.2,1
333.9,442.7,41.5,1
393.6,550.7,52.7,1
154.1,353.9,56.5,1
292.9,536.5,47.2,1
435.6,444.8,46.9,1
333.5,438.7,42.0,1
264.7,476.8,45.8,1
439.7,598.8,47.1,1
523.6,393.5,56.2,1
385.1,571.6,50.2,1
193.0,401.7,44.4,1
120.5,385.8,56.9,1
542.1,407.8,56.1,1
379.3,406.6,55.6,1
331.1,531.1,51.6,1
182.5,372.6,59.0,1
170.9,430.0,58.2,1
462.8,568.6,57.9,1
286.3,420.3,56.8,1
393.1,388.8,51.7,1
519.3,540.0,59.1,1
211.6,413.3,57.7,1
391.8,463.7,43.2,1
249.7,486.9,47.6,1
244.3,353.7,48.3,1
453.3,575.5,58.7,1
528.6,582.0,52.8,1
123.4,469.7,49.1,1
217.8,487.8,47.5,1
523.7,575.1,47.8,1
424.3,476.3,46.6,1
546.0,591.1,59.0,1
140.2,401.0,50.5,1
362.1,531.4,53.5,1
127.6,546.9,59.6,1
325.9,574.2,42.7,1
446.6,385.2,43.8,1
403.2,353.6,44.6,1
503.5,518.5,41.5,1
290.6,537.2,53.4,1
262.5,354.3,53.6,1
466.2,393.2,59.2,1
345.6,589.8,53.1,1
446.1,500.0,58.2,1
482.1,361.3,52.6,1
486.7,452.6,50.7,1
104.6,420.1,41.1,1
123.5,596.6,49.1,1
255.4,373.5,44.1,1
296.0,369.8,56.7,1
335.5,589.8,41.1,1
414.8,517.7,43.3,1
136.6,404.8,49.5,1
418.7,452.5,41.3,1
115.2,409.3,52.4,1
482.3,446.0,42.4,1
379.6,473.3,42.1,1
137.3,380.5,48.8,1
288.4,356.0,53.0,1
362.1,472.6,52.6,1
270.6,525.8,53.9,1
221.2,414.5,41.6,1
130.0,527.0,44.7,1
426.1,494.2,57.7,1
333.2,533.0,53.6,1
481.2,590.9,48.7,1
104.5,372.9,46.5,1
413.0,467.7,56.7,1
457.9,480.5,55.5,1
295.3,524.5,49.7,1
294.3,404.9,57.5,1
130.0,577.9,46.2,1
391.0,446.2,56.0,1
139.5,562.5,54.6,1
466.3,398.4,59.1,1
298.5,574.2,44.2,1
106.5,359.0,59.3,1
533.1,400.9,56.5,1
222.1,497.7,57.0,1
260.0,433.3,42.4,1
509.8,385.4,48.1,1
341.3,477.2,51.4,1
144.7,534.4,54.1,1
391.1,390.7,53.1,1
413.7,599.7,42.9,1
252.1,452.4,47.1,1
185.5,591.9,59.9,1
291.6,546.6,56.1,1
364.6,413.0,47.9,1
418.2,459.5,48.7,1
514.2,431.6,53.8,1
412.1,398.7,45.1,1
120.2,364.5,47.2,1
212.3,453.3,48.2,1
373.2,566.6,58.6,1
105.3,384.6,42.0,1
428.3,544.9,47.1,1
392.3,554.4,53.2,1
175.4,436.3,56.3,1
435.3,379.2,58.6,1
133.1,453.7,54.1,1
393.8,583.8,55.6,1
373.7,383.5,57.1,1
119.9,553.3,56.4,1
189.9,480.0,48.0,1
331.4,482.5,44.0,1
191.2,574.7,54.7,1
420.5,466.7,48.5,1
514.4,444.6,44.7,1
530.4,415.6,43.9,1
140.6,598.0,49.4,1
402.2,439.4,50.2,1
224.6,445.5,50.9,1
285.0,535.1,56.9,1
245.3,356.2,55.9,1
337.3,539.9,53.5,1
474.7,554.8,44.5,1
284.4,352.4,48.9,1
495.3,446.2,53.2,1
261.3,364.0,44.2,1
176.7,355.7,57.8,1
361.5,424.8,54.7,1
131.1,575.2,55.7,1
117.7,453.6,58.4,1
375.2,381.6,54.3,1
189.9,498.3,59.5,1
307.5,586.7,58.7,1
543.4,408.7,57.0,1
190.7,594.8,52.4,1
278.4,518.9,53.2,1
266.2,518.6,46.9,1
140.3,411.2,45.3,1
256.0,396.5,46.3,1
449.8,411.4,55.4,1
125.0,545.7,54.4,1
237.3,384.0,52.3,1
290.2,459.3,47.4,1
385.6,370.1,59.0,1
238.9,580.2,53.8,1
273.3,459.6,59.9,1
375.6,514.6,53.9,1
349.0,533.1,56.9,1
465.1,440.0,49.8,1
455.9,397.2,52.7,1
195.9,448.0,47.8,1
447.8,572.3,57.5,1
286.6,565.1,52.0,1
233.6,391.0,49.5,1
485.2,351.2,45.7,1
432.9,392.3,58.7,1
336.2,439.6,54.7,1
129.2,437.0,53.5,1
150.8,363.9,42.6,1
539.3,420.0,54.8,1
285.4,489.2,42.7,1
494.3,553.7,59.5,1
340.9,417.4,52.9,1
419.2,458.8,44.6,1
472.7,488.3,52.5,1
365.9,363.2,42.7,1
447.0,409.2,57.8,1
492.7,586.7,47.8,1
414.0,438.7,51.6,1
312.1,589.1,60.0,1
157.1,598.0,41.5,1
263.4,356.0,49.2,1
184.1,573.0,44.4,1
155.0,362.5,51.3,1
103.5,554.6,54.9,1
110.6,354.8,43.2,1
464.9,516.7,59.8,1
204.6,378.4,57.2,1
333.3,420.5,47.8,1
285.0,383.4,43.0,1
410.5,408.8,55.7,1
441.6,489.5,45.5,1
185.3,429.6,57.6,1
430.5,406.7,46.4,1
382.0,436.9,59.5,1
507.8,553.8,48.3,1
489.0,383.3,47.4,1
343.4,459.5,47.8,1
386.5,493.8,48.4,1
519.0,465.6,48.6,1
464.4,481.1,42.0,1
474.0,370.6,48.3,1
431.4,401.5,42.4,1
161.8,554.5,60.0,1
397.9,592.0,51.9,1
325.7,534.1,55.4,1
457.0,527.0,44.7,1
325.1,509.9,59.2,1
144.6,574.3,50.1,1
423.7,558.9,53.3,1
520.3,557.4,50.8,1
527.3,522.9,48.8,1
103.0,352.3,55.8,1
481.8,402.0,45.5,1
216.3,534.6,48.6,1
163.8,525.6,59.0,1
196.9,470.5,57.1,1
396.3,506.4,50.2,1
461.8,510.9,58.3,1
530.5,397.9,51.0,1
105.4,534.0,48.4,1
241.7,406.2,52.9,1
245.2,387.1,58.7,1
253.1,567.5,53.3,1
536.9,504.4,44.1,1
344.6,408.0,53.5,1
275.6,472.9,41.9,1
230.1,354.0,47.1,1
354.4,493.8,51.9,1
238.5,395.2,53.4,1
445.3,578.9,44.2,1
247.2,597.0,45.7,1
303.7,352.1,52.1,1
390.4,448.7,54.3,1
381.3,409.4,57.8,1
180.1,505.9,52.8,1
276.2,367.4,55.3,1
365.1,578.9,56.6,1
330.0,451.3,41.8,1
536.3,475.6,59.6,1
375.7,518.6,56.3,1
133.7,479.5,47.1,1
264.2,377.2,41.5,1
237.9,488.2,58.5,1
232.2,503.5,56.0,1
533.5,529.0,47.7,1
157.6,597.8,47.6,1
457.2,363.4,56.7,1
105.7,388.2,52.1,1
316.6,478.2,48.6,1
424.2,454.4,46.9,1
476.4,554.4,48.5,1
163.6,393.2,59.2,1
253.6,576.7,51.2,1
393.4,537.9,43.4,1
457.7,464.4,53.0,1
279.1,373.2,48.4,1
503.0,534.7,59.6,1
258.3,566.8,50.8,1
100.2,496.4,52.2,1
469.4,581.9,42.1,1
224.9,448.0,56.5,1
249.5,370.3,56.4,1
171.8,589.8,56.0,1
255.9,409.7,46.1,1
109.5,580.7,46.7,1
521.6,383.1,57.0,1
302.1,363.7,57.3,1
492.3,597.9,48.3,1
277.8,359.0,44.4,1
422.9,524.5,57.1,1
517.0,381.5,52.4,1
431.4,416.0,59.2,1
238.7,594.8,58.7,1
481.0,358.5,52.5,1
189.6,471.9,45.8,1
386.0,543.0,53.2,1
523.5,572.0,57.8,1
533.7,578.7,54.2,1
316.5,425.6,53.7,1
313.3,517.2,47.5,1
540.1,401.9,44.6,1
132.2,358.6,58.2,1
507.8,465.6,59.6,1
344.1,365.2,50.7,1
425.9,468.9,43.0,1
220.3,379.0,54.8,1
268.9,517.3,56.8,1
154.1,410.9,59.8,1
381.8,531.0,52.0,1
531.2,523.1,49.8,1
144.1,364.9,52.9,1
389.8,363.5,44.4,1
201.1,367.8,59.6,1
359.5,522.4,45.6,1
261.9,545.4,56.8,1
315.5,570.2,43.8,1
352.8,385.0,45.7,1
217.8,566.3,49.7,1
312.9,596.1,57.7,1
220.1,451.9,58.2,1
438.9,440.6,52.9,1
457.2,555.3,44.0,1
397.1,542.4,59.7,1
410.1,403.7,45.5,1
176.7,393.2,47.2,1
303.4,450.1,47.7,1
409.9,372.0,46.3,1
501.9,578.2,41.6,1
395.4,438.4,53.0,1
430.6,375.2,42.8,1
164.9,501.4,52.3,1
394.5,473.1,42.2,1
307.3,542.3,53.7,1
394.6,502.2,43.6,1
113.2,360.7,50.2,1
398.3,415.8,50.3,1
509.6,450.9,48.6,1
355.5,498.3,43.4,1
372.5,430.3,56.4,1
292.5,463.6,59.7,1
461.2,536.8,57.7,1
297.8,450.9,48.6,1
223.6,408.9,53.1,1
238.1,417.8,56.7,1
224.4,545.1,45.0,1
415.2,486.5,59.4,1
254.9,573.2,55.5,1
428.6,394.2,57.1,1
368.2,555.6,43.3,1
105.0,360.2,56.7,1
382.3,427.1,46.8,1
344.9,547.0,50.0,1
273.0,468.5,46.5,1
415.5,354.1,41.3,1
532.1,442.1,42.3,1
515.2,455.5,49.9,1
286.9,543.6,43.3,1
318.1,357.2,56.5,1
483.6,399.5,59.9,1
176.4,452.8,41.7,1
195.0,535.3,43.1,1
127.3,450.4,55.7,1
432.3,589.4,59.4,1
148.5,363.0,49.8,1
142.2,509.4,46.4,1
274.2,484.5,51.1,1
165.3,596.3,52.7,1
126.3,359.4,53.5,1
159.9,410.8,46.9,1
438.2,350.5,57.0,1
337.5,580.5,47.3,1
303.7,417.2,51.1,1
500.0,434.7,44.1,1
201.0,369.0,43.6,1
141.7,485.8,52.8,1
248.3,476.8,53.5,1
251.7,468.6,53.0,1
310.4,439.5,42.6,1
227.5,368.0,47.6,1
128.0,587.1,52.8,1
182.5,555.7,54.5,1
294.9,496.1,47.0,1
315.2,366.6,55.3,1
187.6,431.5,48.2,1
273.2,562.4,43.8,1
428.5,581.2,54.7,1
169.5,364.9,42.1,1
456.0,580.3,45.3,1
205.7,479.9,59.0,1
227.2,490.3,56.6,1
235.1,355.6,59.0,1
541.3,414.6,51.6,1
339.2,403.0,47.6,1
371.2,524.1,56.0,1
163.8,373.6,48.8,1
109.7,423.4,53.8,1
287.4,538.3,50.5,1
161.9,581.2,41.7,1
162.4,351.0,56.4,1
493.6,448.6,46.1,1
301.0,540.7,51.4,1
463.2,516.1,58.4,1
176.5,374.1,52.6,1
300.3,456.8,54.9,1
492.3,352.8,47.9,1
413.5,355.8,44.4,1
269.8,534.0,47.0,1
328.9,412.2,54.6,1
530.6,468.9,53.0,1
157.5,539.5,44.5,1
362.1,567.5,42.3,1
130.0,371.0,45.7,1
375.3,576.0,55.6,1
404.4,475.0,57.1,1
170.9,411.5,45.2,1
213.4,354.7,56.8,1
522.1,414.7,52.7,1
506.8,354.9,56.8,1
161.0,364.7,58.3,1
281.9,442.1,49.9,1
522.0,387.5,42.8,1
120.5,380.7,42.6,1
182.1,589.0,57.4,1
450.6,489.3,46.9,1
438.5,422.3,59.7,1
542.7,499.0,42.7,1
342.2,470.0,53.8,1
235.6,350.3,45.4,1
259.8,514.4,46.5,1
319.9,533.9,41.5,1
440.1,417.7,52.0,1
321.9,532.1,52.5,1
485.8,574.5,47.7,1
153.0,454.8,46.9,1
375.3,361.0,48.3,1
373.7,492.4,45.0,1
119.7,549.3,49.2,1
174.8,392.5,48.8,1
248.9,577.1,50.3,1
397.9,380.4,52.3,1
108.0,396.4,42.3,1
341.4,377.3,56.0,1
331.6,444.1,58.9,1
351.9,475.6,46.6,1
209.9,585.3,52.7,1
387.4,353.1,43.9,1
382.5,449.4,58.5,1
134.3,504.2,59.5,1
169.6,392.3,57.2,1
427.5,559.5,50.0,1
502.2,353.7,44.3,1
148.2,515.4,52.8,1
113.3,513.8,48.6,1
512.3,578.2,53.1,1
241.2,526.7,44.8,1
495.6,545.2,42.1,1
451.8,428.1,46.9,1
547.9,356.5,43.1,1
100.4,574.6,58.2,1
141.7,483.5,59.1,1
200.2,351.1,49.3,1
327.0,469.0,57.3,1
423.7,432.8,58.1,1
413.6,544.0,48.3,1
432.6,365.1,48.6,1
425.3,519.2,57.8,1
467.0,502.7,54.9,1
238.8,516.1,48.2,1
367.1,489.2,49.4,1
405.0,404.6,44.5,1
411.4,383.6,50.0,1
346.7,408.1,57.4,1
325.0,437.0,58.4,1
108.4,507.9,42.9,1
509.4,574.1,42.7,1
388.5,500.5,45.8,1
125.0,521.6,43.7,1
125.9,381.9,59.7,1
154.8,579.4,52.8,1
542.2,443.5,44.8,1
525.6,550.5,54.4,1
317.6,591.5,57.6,1
244.5,572.3,46.5,1
283.5,515.8,59.9,1
356.6,504.8,47.8,1
309.1,457.8,49.2,1
341.1,562.0,41.7,1
287.7,449.2,45.1,1
159.2,393.8,57.1,1
178.8,573.8,51.1,1
268.0,406.4,45.5,1
160.1,355.9,44.1,1
499.8,576.1,52.6,1
174.1,516.5,51.4,1
375.6,569.3,49.7,1
284.5,358.0,47.1,1
419.8,435.4,50.8,1
153.8,362.6,49.3,1
470.1,467.5,58.6,1
390.7,581.0,58.3,1
191.1,581.9,42.7,1
518.2,421.0,45.0,1
369.4,407.9,48.6,1
434.5,518.8,55.2,1
436.4,548.1,49.1,1
459.2,519.2,56.5,1
314.6,529.4,50.7,1
190.6,556.9,50.8,1
