temperature,soil,light,result
22.4,340.9,438.9,0
29.4,489.9,332.8,0
37.7,507.7,953.1,1
28.0,370.3,787.3,1
30.8,271.8,780.4,1
33.3,301.2,602.2,1
36.9,273.0,629.7,1
27.7,455.0,906.7,1
23.7,547.0,633.9,1
33.0,599.4,683.5,1
25.3,322.9,700.5,1
22.2,411.4,699.8,1
29.5,419.8,1002.8,1
29.2,390.8,868.9,1
36.3,530.9,951.7,1
29.2,437.0,618.1,1
39.9,452.9,858.0,1
35.7,395.4,931.9,1
31.9,454.6,829.2,1
27.7,396.5,1003.9,1
28.3,510.5,703.0,1
35.0,350.6,925.7,1
28.2,564.4,961.6,1
23.4,500.2,608.4,1
28.9,503.5,763.3,1
32.6,262.6,699.0,1
23.3,412.6,842.7,1
32.1,457.4,943.1,1
21.7,577.8,963.7,1
38.6,489.3,682.7,1
22.6,407.0,754.0,1
39.5,354.5,617.6,1
31.4,341.5,990.7,1
29.8,284.6,553.4,1
23.8,298.8,652.4,1
40.2,452.6,624.4,1
20.5,336.2,960.5,1
27.8,358.3,927.1,1
24.1,433.7,817.6,1
37.9,442.2,680.9,1
40.3,333.4,1009.1,1
36.9,266.0,825.0,1
38.0,529.7,935.1,1
23.4,307.3,684.8,1
23.1,490.4,639.9,1
39.1,388.4,568.4,1
35.8,574.6,895.3,1
25.9,569.4,1009.4,1
22.8,373.3,560.1,1
36.8,257.8,1011.0,1
40.2,418.4,753.1,1
18.8,409.2,917.0,1
39.1,532.7,878.0,1
25.1,471.0,990.1,1
30.2,391.7,905.7,1
40.8,382.5,663.6,1
27.0,252.6,681.7,1
28.6,421.3,699.3,1
33.3,435.9,666.4,1
38.3,560.9,570.7,1
21.2,380.5,824.0,1
38.6,418.8,665.7,1
29.0,400.0,922.0,1
33.4,308.8,621.2,1
30.2,329.9,917.5,1
34.8,519.0,994.9,1
19.2,493.4,930.9,1
26.7,309.9,882.0,1
36.3,405.2,562.6,1
24.4,300.5,704.4,1
22.3,436.5,642.4,1
20.5,397.1,770.7,1
37.6,330.3,735.3,1
23.9,594.4,714.1,1
38.6,515.4,954.9,1
35.8,403.7,847.9,1
39.1,387.9,683.7,1
31.3,421.6,1010.2,1
32.5,260.7,846.5,1
21.4,285.6,813.8,1
18.6,281.4,929.3,1
37.9,318.4,874.5,1
20.6,495.7,771.2,1
18.2,344.7,877.7,1
37.3,582.4,682.8,1
23.5,369.6,998.3,1
32.9,410.3,820.5,1
19.3,254.1,652.0,1
25.1,365.4,904.7,1
20.5,494.7,967.4,1
25.4,536.7,909.7,1
20.7,445.8,958.9,1
19.8,534.9,1014.8,1
23.9,323.2,665.2,1
39.7,461.4,842.2,1
37.7,467.6,607.8,1
40.6,499.7,1018.6,1
30.5,311.0,656.7,1
24.8,376.8,914.0,1
25.8,434.2,917.5,1
32.0,295.3,634.7,1
34.5,594.8,799.7,1
20.5,419.6,628.7,1
22.0,482.2,714.9,1
27.7,361.1,744.7,1
26.4,594.2,989.3,1
27.8,569.6,794.3,1
21.5,410.0,1017.8,1
28.8,318.6,796.8,1
37.2,292.2,632.6,1
19.0,287.0,558.1,1
23.5,439.5,874.2,1
32.7,454.0,901.2,1
26.5,533.3,638.5,1
31.4,498.8,617.6,1
21.6,278.5,730.7,1
28.9,588.1,820.0,1
22.9,310.8,676.1,1
29.8,296.6,887.6,1
40.9,580.4,822.4,1
37.8,282.1,932.8,1
40.8,451.0,912.8,1
21.9,409.7,896.6,1
32.7,267.4,612.0,1
25.7,529.4,711.8,1
22.4,506.4,789.6,1
24.8,402.8,913.5,1
33.6,255.5,976.4,1
26.4,300.5,642.3,1
39.0,304.2,598.6,1
22.7,316.2,919.5,1
36.8,563.1,671.0,1
18.3,432.3,885.5,1
26.3,329.4,892.3,1
31.4,273.0,1022.5,1
35.5,538.9,806.0,1
21.4,564.2,778.2,1
29.2,363.7,743.2,1
37.2,356.0,992.5,1
18.7,547.0,694.1,1
29.6,545.2,917.4,1
37.6,474.7,915.4,1
21.6,499.5,585.4,1
35.6,531.3,918.5,1
24.3,371.8,774.7,1
33.9,555.9,816.0,1
38.7,363.4,756.9,1
36.6,303.1,914.9,1
24.7,319.7,701.3,1
34.4,339.0,936.5,1
34.1,550.1,671.2,1
21.2,263.7,898.9,1
35.1,520.4,978.2,1
20.8,463.2,834.0,1
35.5,505.7,703.6,1
33.4,520.1,829.3,1
29.7,466.4,663.1,1
22.3,525.3,579.8,1
29.5,483.9,871.7,1
31.6,252.8,565.5,1
28.0,474.5,826.0,1
22.9,256.0,554.8,1
18.3,443.0,623.4,1
33.3,405.7,771.0,1
32.5,573.8,927.6,1
23.1,532.0,607.1,1
29.7,420.7,892.6,1
34.0,374.5,1011.2,1
37.8,504.3,550.1,1
35.8,416.1,698.6,1
35.2,449.0,555.1,1
33.1,408.5,911.0,1
32.5,457.3,742.5,1
31.0,370.8,640.1,1
30.0,530.4,759.8,1
22.0,437.9,1012.5,1
39.3,445.4,687.2,1
35.1,481.0,805.8,1
34.2,393.5,785.7,1
20.1,436.4,989.1,1
31.9,421.0,934.9,1
24.6,258.2,600.3,1
36.8,539.8,753.6,1
24.8,502.4,1019.8,1
34.2,426.1,647.0,1
40.4,473.1,962.1,1
36.3,283.6,950.5,1
33.1,494.9,645.3,1
21.6,259.3,868.3,1
39.9,492.6,880.9,1
18.1,408.8,947.4,1
33.9,577.9,744.6,1
39.3,595.4,576.2,1
19.3,568.6,990.9,1
30.9,493.4,680.0,1
32.3,402.2,1005.4,1
37.1,280.5,787.3,1
31.3,405.4,915.7,1
25.8,257.4,829.5,1
35.2,372.0,862.2,1
18.9,322.0,982.5,1
29.0,288.5,838.4,1
40.8,576.0,821.3,1
34.9,339.7,598.8,1
34.9,555.5,665.9,1
24.5,286.1,706.9,1
28.9,396.3,848.3,1
35.4,421.0,748.4,1
33.1,327.7,887.7,1
34.0,467.4,712.2,1
18.5,459.1,971.3,1
22.9,491.6,597.1,1
23.5,352.8,886.6,1
37.5,564.5,688.8,1
29.0,484.4,556.6,1
36.3,487.2,975.1,1
28.0,504.7,1002.2,1
40.9,554.0,675.4,1
27.1,424.1,666.6,1
33.8,504.0,563.8,1
25.2,565.8,931.2,1
20.9,467.5,680.2,1
27.0,309.0,784.7,1
36.1,256.0,672.1,1
22.3,273.6,1002.8,1
28.5,432.3,725.3,1
32.8,527.2,727.0,1
21.8,423.0,707.9,1
24.9,450.6,973.9,1
27.1,338.3,576.5,1
33.3,363.9,637.2,1
27.9,396.4,770.0,1
38.6,537.4,746.3,1
26.8,310.4,1016.3,1
24.9,358.6,792.3,1
24.5,379.9,594.9,1
30.9,317.0,986.9,1
22.7,464.3,668.9,1
22.3,413.5,812.7,1
18.6,486.5,994.3,1
20.6,598.3,580.8,1
33.6,478.9,700.1,1
38.4,370.2,896.6,1
39.3,589.4,946.1,1
36.2,258.8,858.5,1
30.9,332.5,803.1,1
33.5,350.3,983.8,1
19.7,297.3,907.1,1
35.3,356.7,566.8,1
25.3,431.5,668.9,1
34.0,410.2,871.1,1
22.9,515.6,925.5,1
27.6,435.3,662.4,1
37.5,379.3,724.5,1
23.9,438.0,896.3,1
40.9,354.9,719.3,1
26.8,446.0,851.7,1
33.6,531.5,879.9,1
40.0,341.6,1022.8,1
40.6,256.8,621.5,1
37.0,331.3,642.7,1
31.2,423.8,861.3,1
30.9,587.3,897.3,1
38.6,311.2,789.6,1
40.2,459.8,991.7,1
40.3,570.0,903.4,1
35.0,306.6,879.4,1
18.5,552.3,726.6,1
33.6,516.7,665.7,1
31.5,413.9,870.6,1
27.6,545.1,987.2,1
21.4,462.7,1019.3,1
31.2,253.9,850.4,1
31.7,515.8,643.2,1
22.7,435.5,682.3,1
35.5,402.8,740.2,1
36.3,290.4,865.4,1
30.9,405.5,863.7,1
35.9,352.1,998.5,1
24.6,302.2,741.7,1
40.9,515.0,756.0,1
34.6,295.3,983.3,1
37.6,360.8,790.4,1
25.5,477.8,906.1,1
22.4,269.5,869.6,1
37.0,534.2,782.7,1
40.6,448.0,936.0,1
37.3,548.6,692.8,1
29.3,385.4,880.4,1
19.2,459.1,738.5,1
28.7,564.1,687.2,1
19.3,490.1,738.3,1
21.3,390.0,722.4,1
27.3,349.1,979.9,1
28.8,363.5,784.9,1
40.8,545.0,760.3,1
28.4,360.2,768.0,1
36.3,522.9,902.1,1
36.2,495.1,934.5,1
28.3,402.2,921.7,1
39.4,545.2,804.6,1
29.4,300.4,897.4,1
28.3,532.8,852.4,1
22.4,555.6,671.2,1
31.2,415.3,796.8,1
32.7,443.2,768.2,1
22.7,514.2,809.0,1
28.1,304.0,582.7,1
25.2,441.0,733.5,1
22.8,562.4,685.6,1
20.5,526.7,818.6,1
37.4,274.0,805.0,1
18.7,562.9,798.7,1
20.0,503.9,630.4,1
19.1,358.9,900.4,1
19.9,261.3,696.7,1
24.3,251.2,813.0,1
22.2,547.7,898.0,1
32.0,318.5,666.1,1
24.9,431.5,1019.4,1
39.0,458.9,813.9,1
22.3,476.1,827.1,1
27.1,302.6,878.5,1
18.9,295.8,729.8,1
28.3,523.9,916.7,1
37.2,484.3,683.4,1
22.3,371.1,639.5,1
34.2,487.2,633.5,1
29.8,475.2,986.2,1
34.3,477.6,588.0,1
33.1,443.3,900.2,1
19.9,278.6,887.2,1
26.2,533.5,821.1,1
18.0,551.6,803.1,1
39.0,255.4,812.3,1
39.8,477.7,791.5,1
37.0,496.0,1001.7,1
31.5,312.0,955.8,1
38.8,290.3,1015.9,1
28.9,294.6,828.5,1
31.1,495.1,660.9,1
19.3,292.3,784.4,1
28.5,302.4,860.6,1
36.6,481.9,854.8,1
26.5,562.1,632.0,1
31.2,577.1,598.9,1
27.6,258.4,925.2,1
29.8,310.1,954.7,1
24.6,316.8,743.2,1
20.7,592.5,887.2,1
20.6,523.8,674.2,1
20.1,296.6,910.7,1
26.8,435.6,735.9,1
22.3,567.9,862.4,1
24.3,337.9,602.3,1
26.0,489.1,627.0,1
38.5,399.0,722.9,1
35.5,366.1,647.1,1
21.3,548.9,718.5,1
27.8,448.3,903.8,1
39.8,455.2,588.7,1
36.9,278.5,676.8,1
20.8,280.8,598.9,1
32.5,554.9,774.4,1
23.1,308.9,649.9,1
36.8,470.4,818.1,1
20.3,510.0,777.5,1
38.4,489.6,737.5,1
36.4,436.8,655.9,1
31.3,356.3,800.0,1
24.0,586.3,1009.8,1
37.9,499.4,964.7,1
24.2,505.6,989.0,1
33.9,295.3,707.6,1
25.6,386.1,771.7,1
30.9,513.5,621.7,1
34.9,572.9,924.5,1
32.9,568.7,618.8,1
20.6,417.1,583.5,1
26.0,439.2,957.1,1
29.8,342.7,645.5,1
30.0,423.8,1012.2,1
38.3,460.3,566.3,1
27.1,281.6,1002.9,1
39.4,387.0,610.0,1
32.9,503.1,963.1,1
38.8,596.4,748.8,1
38.5,545.7,982.7,1
22.1,356.1,843.4,1
39.7,583.1,735.4,1
30.5,425.0,692.8,1
25.9,401.7,892.3,1
24.3,421.0,998.6,1
23.5,463.9,827.5,1
28.8,577.7,990.4,1
36.0,359.6,865.9,1
34.7,431.7,999.0,1
26.6,342.2,561.3,1
18.4,492.9,694.7,1
18.1,549.4,583.7,1
28.0,457.8,866.4,1
23.6,324.6,649.8,1
34.2,565.6,571.5,1
30.3,533.4,571.6,1
32.8,314.6,932.5,1
28.7,478.2,873.9,1
33.9,434.7,937.8,1
18.3,422.9,940.7,1
30.7,553.7,646.1,1
29.4,505.7,686.0,1
18.2,483.4,869.9,1
30.4,556.7,991.6,1
22.2,399.5,849.1,1
39.6,299.8,826.6,1
18.7,360.8,1011.2,1
24.9,453.0,595.1,1
32.9,561.0,895.0,1
23.6,301.2,565.9,1
29.1,390.9,693.7,1
30.0,482.6,917.7,1
35.8,365.5,794.7,1
36.9,594.7,706.6,1
25.6,327.4,591.4,1
34.0,528.1,583.7,1
40.0,505.0,918.3,1
39.2,356.4,840.2,1
21.1,326.0,991.0,1
26.4,473.4,623.3,1
24.8,412.2,806.2,1
27.3,388.2,642.2,1
25.2,315.2,592.0,1
39.5,509.2,570.5,1
19.4,421.4,937.4,1
29.3,574.1,766.8,1
33.4,556.4,645.2,1
33.6,386.0,984.7,1
34.0,487.9,633.6,1
29.3,482.7,985.6,1
40.1,365.7,825.8,1
20.2,484.8,940.8,1
25.8,308.1,731.0,1
37.8,490.9,624.4,1
23.4,576.4,698.5,1
24.4,385.9,949.4,1
40.9,593.3,945.0,1
38.3,360.0,586.2,1
22.1,279.7,730.3,1
31.1,428.5,775.9,1
26.9,582.7,946.7,1
38.5,542.9,868.0,1
20.1,575.4,978.6,1
39.3,378.3,902.5,1
30.8,475.6,558.8,1
37.0,534.7,675.2,1
31.1,259.0,607.7,1
23.9,344.1,553.6,1
28.6,481.2,753.1,1
25.0,289.1,848.4,1
40.1,575.0,856.7,1
18.0,349.0,744.3,1
32.5,381.5,670.5,1
18.8,528.7,610.5,1
38.5,421.6,794.1,1
26.2,540.7,717.2,1
30.5,258.3,934.5,1
33.1,334.6,635.1,1
33.0,434.5,652.9,1
30.1,339.1,867.9,1
19.4,335.5,766.8,1
34.1,587.8,599.9,1
19.5,338.9,1010.1,1
27.4,548.0,862.1,1
18.3,566.3,869.2,1
26.0,437.3,1007.7,1
28.4,308.1,880.3,1
34.2,452.5,576.6,1
40.8,517.7,770.5,1
40.7,522.4,620.8,1
35.3,381.4,836.1,1
22.7,256.7,819.7,1
30.4,560.4,963.6,1
25.9,548.4,908.5,1
21.2,492.0,632.8,1
27.7,319.5,840.2,1
31.4,283.4,920.2,1
23.8,339.7,977.7,1
40.9,412.6,607.9,1
27.5,440.6,944.6,1
20.4,371.1,664.5,1
33.8,571.6,979.1,1
19.1,542.4,599.4,1
31.5,451.5,639.8,1
28.1,471.4,920.8,1
27.7,451.7,859.6,1
22.8,545.4,995.7,1
29.0,594.7,674.4,1
29.6,254.4,847.8,1
22.5,425.8,896.6,1
25.5,439.5,839.1,1
22.7,323.6,858.5,1
31.2,517.1,708.3,1
40.9,500.7,575.5,1
21.7,253.5,769.7,1
40.4,363.8,911.7,1
25.0,341.8,836.9,1
27.0,346.3,946.2,1
32.7,391.9,976.4,1
20.2,361.8,946.6,1
18.5,428.7,909.9,1
20.2,598.5,926.4,1
36.4,304.7,692.1,1
29.1,346.5,768.5,1
33.4,253.4,835.8,1
29.9,466.3,908.7,1
19.6,548.5,786.7,1
39.7,321.9,1007.1,1
38.1,400.2,759.8,1
21.3,331.2,783.2,1
32.6,545.1,770.1,1
20.6,441.5,636.5,1
25.7,334.7,910.6,1
34.8,577.2,984.6,1
19.6,387.7,608.4,1
36.4,574.9,959.9,1
32.0,270.7,819.8,1
27.3,301.0,645.3,1
39.2,304.4,770.0,1
34.5,275.4,708.2,1
27.2,383.4,613.7,1
30.5,590.8,699.3,1
19.0,364.7,978.0,1
30.8,408.8,724.1,1
21.3,252.9,800.0,1
25.4,430.3,698.8,1
27.6,499.5,816.3,1
34.5,440.2,692.8,1
23.7,263.9,837.8,1
19.8,393.7,975.2,1
37.7,536.7,669.5,1
33.6,308.4,913.8,1
22.9,433.4,594.7,1
20.0,434.9,956.9,1
30.1,374.9,550.3,1
23.1,274.2,629.9,1
22.6,399.7,793.4,1
34.9,592.7,912.5,1
37.0,353.3,956.4,1
38.1,452.9,659.0,1
29.3,382.0,742.2,1
26.4,346.2,887.6,1
33.6,380.9,784.2,1
38.6,441.0,734.7,1
31.7,374.9,554.6,1
35.8,387.4,981.3,1
24.0,507.2,706.9,1
35.7,257.7,719.4,1
36.4,436.6,885.3,1
20.8,356.2,879.8,1
38.5,498.7,1010.5,1
35.0,520.0,562.5,1
28.9,477.1,723.2,1
30.3,303.4,942.7,1
39.0,540.0,616.9,1
23.9,456.7,866.7,1
38.7,368.1,744.8,1
20.6,446.4,707.3,1
37.0,251.9,824.1,1
38.4,408.3,952.0,1
24.8,308.3,766.2,1
21.2,401.7,959.0,1
35.9,489.1,697.5,1
20.1,343.0,977.2,1
26.3,510.8,553.3,1
39.7,320.2,801.6,1
35.6,580.0,870.9,1
21.7,380.8,665.0,1
39.8,444.1,729.2,1
37.3,427.9,589.0,1
26.8,259.3,903.8,1
27.5,319.9,621.0,1
18.9,374.8,858.9,1
34.0,595.0,875.9,1
39.4,333.2,829.3,1
36.9,431.9,757.0,1
36.5,424.1,769.7,1
34.8,271.7,651.8,1
26.4,385.9,808.5,1
39.4,367.9,964.2,1
38.5,479.0,655.7,1
32.3,268.8,936.0,1
18.6,404.9,970.0,1
30.8,325.6,717.2,1
24.3,291.0,620.6,1
31.8,255.1,874.0,1
31.3,283.7,653.2,1
20.6,434.6,824.5,1
37.1,428.2,922.0,1
20.7,301.4,978.4,1
18.3,489.6,776.1,1
39.3,452.2,592.2,1
20.9,372.9,739.9,1
25.4,507.4,874.1,1
39.4,562.7,655.8,1
35.0,359.4,802.3,1
18.3,534.1,634.8,1
29.6,519.8,616.7,1
26.8,293.6,914.4,1
28.6,281.6,860.2,1
33.6,317.2,773.2,1
29.5,544.8,983.8,1
30.5,407.5,968.7,1
32.1,347.3,873.2,1
18.3,271.4,801.2,1
28.1,466.5,947.2,1
27.1,475.2,852.7,1
19.5,510.0,854.7,1
21.8,292.8,735.5,1
24.3,285.4,758.3,1
20.6,271.9,796.4,1
30.1,335.0,552.6,1
27.6,387.9,808.2,1
32.8,487.8,993.6,1
38.4,372.3,699.5,1
26.1,535.0,735.0,1
22.4,274.4,907.1,1
29.6,555.0,740.4,1
37.8,566.7,876.6,1
28.0,574.5,976.2,1
25.0,433.8,825.9,1
38.5,591.6,742.8,1
22.8,599.9,631.2,1
27.1,535.0,875.2,1
32.9,323.4,863.4,1
40.4,515.7,785.8,1
21.9,306.3,884.6,1
26.2,547.4,859.4,1
19.4,446.4,713.5,1
23.3,520.3,761.0,1
36.3,488.4,778.1,1
32.3,362.1,755.8,1
28.4,545.1,790.9,1
22.6,482.6,663.4,1
33.3,488.0,944.5,1
35.7,401.2,992.4,1
34.5,453.6,624.7,1
25.4,493.1,914.1,1
19.9,325.6,931.1,1
29.3,261.3,793.9,1
20.5,590.0,712.2,1
32.3,462.1,854.7,1
23.7,378.2,685.7,1
34.3,503.6,820.0,1
34.8,509.6,853.1,1
32.6,297.4,818.8,1
22.1,570.8,713.4,1
18.4,499.4,826.3,1
20.8,437.6,817.7,1
24.4,501.3,689.0,1
27.3,399.9,720.5,1
27.3,351.5,809.9,1
21.5,262.3,973.0,1
25.6,468.4,658.0,1
31.7,400.9,702.1,1
39.9,352.9,863.3,1
28.8,307.9,945.6,1
36.1,271.8,758.9,1
34.5,309.7,970.2,1
25.6,586.2,723.1,1
29.7,354.8,774.1,1
25.2,506.5,608.6,1
32.1,500.7,662.9,1
23.2,391.5,713.9,1
23.1,338.5,822.3,1
34.7,549.3,662.3,1
18.7,358.5,652.3,1
37.0,482.1,996.8,1
21.9,340.9,845.4,1
18.8,575.3,925.3,1
24.3,437.2,692.2,1
34.3,265.3,748.3,1
22.5,355.6,649.8,1
27.8,294.6,950.5,1
40.9,519.3,849.2,1
31.5,291.9,810.9,1
31.8,470.8,968.6,1
33.5,254.7,648.5,1
20.3,407.4,655.7,1
38.2,529.3,789.5,1
19.5,497.6,652.9,1
21.2,499.7,762.9,1
35.1,587.3,889.9,1
19.7,329.7,603.4,1
33.5,499.4,638.9,1
29.7,450.5,733.0,1
36.0,554.7,946.3,1
39.4,354.6,580.3,1
20.9,575.1,908.5,1
20.7,377.6,858.5,1
22.4,392.1,852.6,1
31.0,385.5,749.2,1
29.4,385.4,641.6,1
31.5,439.8,758.2,1
23.5,501.5,595.6,1
22.5,304.9,624.5,1
35.4,255.8,998.1,1
40.1,487.4,920.6,1
26.6,529.4,795.8,1
22.5,398.6,982.0,1
37.8,274.6,581.3,1
27.4,326.2,669.7,1
23.8,465.5,1015.2,1
22.5,437.5,733.7,1
25.7,578.4,612.7,1
25.4,288.0,891.0,1
29.2,512.6,992.5,1
37.6,300.9,660.2,1
30.5,365.7,807.2,1
19.5,457.1,1007.3,1
32.1,440.7,713.4,1
31.7,429.7,687.3,1
36.8,301.8,745.3,1
35.8,551.3,975.6,1
26.5,300.8,681.9,1
31.9,283.1,903.9,1
29.7,333.6,997.4,1
18.6,463.2,895.6,1
30.9,470.1,598.5,1
18.9,404.3,796.2,1
25.9,533.1,615.0,1
21.0,450.4,756.4,1
38.9,314.5,881.4,1
21.8,537.1,649.0,1
36.5,463.5,756.5,1
22.7,468.3,723.8,1
34.6,437.2,979.9,1
30.3,319.5,674.4,1
25.5,547.9,809.6,1
40.5,427.6,654.8,1
40.3,340.9,674.8,1
24.7,423.5,935.3,1
25.7,379.6,901.7,1
21.0,427.8,816.2,1
41.0,362.7,707.3,1
40.7,570.7,643.8,1
21.8,253.8,901.7,1
25.8,469.2,947.2,1
40.9,581.8,950.5,1
32.5,522.5,706.4,1
38.4,414.0,811.6,1
29.5,256.1,745.7,1
37.0,488.7,890.0,1
37.4,391.3,748.0,1
33.4,359.8,1003.2,1
26.4,363.8,786.1,1
20.4,339.4,571.3,1
34.1,295.0,1019.4,1
31.2,598.9,944.4,1
28.4,280.0,956.5,1
34.0,280.7,805.6,1
28.5,330.5,1003.0,1
21.8,451.0,636.2,1
31.6,585.7,606.7,1
39.3,595.9,749.9,1
30.4,266.3,803.1,1
38.5,290.3,871.6,1
18.1,331.8,1003.5,1
32.7,494.6,931.3,1
21.6,416.3,737.9,1
35.6,266.8,915.4,1
22.4,326.2,913.7,1
33.8,573.6,939.7,1
30.9,426.2,698.9,1
31.6,270.8,1013.9,1
36.2,451.5,904.7,1
40.5,307.0,823.2,1
18.7,543.4,631.5,1
29.7,467.2,730.3,1
29.4,519.3,835.1,1
27.6,589.6,717.2,1
36.6,526.4,1010.0,1
26.5,342.3,986.4,1
18.7,428.0,820.7,1
19.5,584.2,722.1,1
37.0,582.5,928.3,1
38.7,582.7,988.6,1
29.9,329.0,703.9,1
27.8,386.0,585.3,1
18.0,282.6,839.9,1
25.4,471.2,584.7,1
34.9,338.8,881.2,1
33.9,487.8,1009.1,1
28.8,423.0,965.9,1
30.4,514.1,640.2,1
22.2,361.8,970.7,1
33.4,352.1,572.8,1
30.9,512.5,759.7,1
21.7,424.3,1020.7,1
39.4,408.8,559.6,1
34.0,276.2,722.5,1
35.3,556.3,950.8,1
25.1,355.4,1011.7,1
22.7,464.7,616.0,1
24.8,433.7,956.9,1
28.6,296.0,950.3,1
23.8,499.7,828.4,1
20.7,454.9,988.7,1
39.7,335.5,636.6,1
38.7,510.0,662.3,1
32.3,438.5,652.6,1
21.5,313.8,845.5,1
37.6,422.6,614.2,1
30.7,344.0,899.0,1
25.5,401.8,1004.1,1
21.2,427.1,568.3,1
37.9,334.5,978.9,1
27.5,263.2,984.6,1
19.2,511.6,650.2,1
36.3,265.0,582.7,1
36.7,554.8,940.1,1
36.3,559.0,831.1,1
21.7,564.1,943.6,1
39.2,328.6,935.8,1
39.1,554.8,965.4,1
21.2,467.7,975.6,1
37.8,282.3,635.3,1
27.9,312.1,736.8,1
22.8,590.2,920.1,1
40.7,347.1,915.5,1
38.7,330.5,568.1,1
25.5,473.5,885.3,1
22.2,361.2,726.5,1
26.3,450.6,728.9,1
23.3,441.0,848.4,1
25.4,414.2,875.3,1
37.3,545.2,819.1,1
30.1,285.5,611.1,1
37.6,534.0,671.9,1
23.2,509.8,989.1,1
30.4,595.6,646.3,1
31.4,565.3,893.1,1
31.6,563.6,621.1,1
18.4,438.4,566.4,1
32.6,442.6,694.9,1
33.6,458.7,889.1,1
32.6,575.0,849.9,1
28.7,525.2,574.2,1
38.7,506.5,798.8,1
39.1,332.7,891.2,1
31.3,298.3,601.6,1
23.0,488.5,661.7,1
25.2,454.0,779.9,1
24.3,481.3,825.5,1
36.4,295.4,952.6,1
35.7,382.8,1002.9,1
33.9,551.7,647.7,1
29.4,424.7,778.7,1
18.3,523.1,752.3,1
20.0,267.2,622.8,1
20.2,320.3,781.1,1
20.0,542.8,644.8,1
40.0,269.8,645.1,1
21.1,350.2,948.6,1
32.7,289.3,767.2,1
24.6,592.7,698.9,1
28.8,561.3,768.8,1
21.0,513.6,966.5,1
23.7,531.2,727.0,1
19.9,252.8,570.5,1
18.3,498.7,826.5,1
30.8,405.3,671.6,1
38.2,437.1,966.7,1
29.7,414.0,978.3,1
38.4,488.8,620.4,1
26.8,405.5,794.2,1
34.5,420.0,948.2,1
23.4,279.5,552.9,1
40.7,396.7,676.6,1
36.8,306.5,772.5,1
34.5,513.7,984.7,1
28.8,579.7,809.9,1
39.3,570.3,585.8,1
35.5,574.4,675.2,1
32.4,557.2,669.1,1
39.0,514.2,565.0,1
29.5,441.8,702.2,1
34.9,366.7,554.2,1
30.9,258.3,972.7,1
37.4,371.3,783.9,1
36.7,414.5,716.8,1
34.3,364.9,654.1,1
38.3,559.6,851.5,1
34.0,546.5,739.2,1
19.9,384.0,914.6,1
35.8,446.5,632.3,1
35.3,454.8,773.6,1
28.8,511.9,953.0,1
31.0,484.4,1004.7,1
22.9,519.1,574.2,1
39.0,582.8,919.9,1
27.4,282.4,976.1,1
37.7,320.1,786.0,1
31.9,281.4,762.7,1
25.0,454.0,836.2,1
33.0,261.9,956.0,1
29.1,560.1,1002.5,1
35.6,366.9,845.1,1
32.1,453.4,740.3,1
26.2,367.1,952.2,1
24.4,422.4,661.8,1
18.9,580.2,869.9,1
22.8,307.0,799.5,1
27.5,525.2,777.7,1
33.2,512.8,936.9,1
22.5,372.8,875.9,1
21.6,453.3,845.4,1
38.3,415.0,944.6,1
25.2,544.5,1014.1,1
27.3,552.0,905.5,1
34.7,426.3,653.9,1
23.0,454.1,949.1,1
30.5,355.3,614.8,1
30.2,336.0,917.1,1
22.9,334.9,570.3,1
36.1,293.4,952.5,1
32.2,545.5,564.6,1
28.4,581.8,564.3,1
38.9,429.6,1009.1,1
25.5,363.6,997.5,1
26.9,568.5,950.4,1
23.9,301.5,559.2,1
31.8,373.2,728.7,1
30.3,371.6,810.4,1
20.3,404.5,877.5,1
25.9,430.8,713.7,1
20.7,472.8,823.8,1
24.7,544.2,931.4,1
38.8,358.4,791.7,1
18.6,322.6,659.2,1
34.3,283.9,622.3,1
27.9,357.3,753.4,1
37.1,412.6,867.4,1
37.0,485.5,996.5,1
36.8,322.4,618.6,1
26.6,578.3,866.7,1
39.0,283.9,639.3,1
35.2,404.2,963.2,1
29.0,253.1,965.4,1
24.4,350.3,825.6,1
37.3,451.3,683.5,1
39.2,389.1,734.5,1
19.7,597.1,610.3,1
22.1,535.6,741.4,1
26.8,523.9,893.7,1
40.5,359.5,912.4,1
30.5,568.6,623.2,1
37.1,400.2,856.0,1
39.6,534.3,799.9,1
34.6,470.0,731.9,1
39.9,383.2,689.1,1
25.3,560.7,743.0,1
21.2,502.9,706.9,1
18.2,524.4,861.1,1
32.4,514.4,602.2,1
27.5,447.4,831.7,1
18.8,568.2,754.9,1
33.0,417.4,563.8,1
23.4,344.3,990.5,1
30.2,535.9,940.8,1
30.9,553.2,652.6,1
39.5,318.7,602.8,1
29.7,300.7,969.3,1
19.4,266.1,777.5,1
29.0,416.0,557.7,1
19.3,540.9,838.5,1
30.7,346.9,682.2,1
38.4,272.0,620.1,1
31.7,538.4,698.6,1
30.1,377.2,641.6,1
37.9,424.9,778.8,1
20.1,325.0,592.1,1
33.9,273.3,795.8,1
30.0,599.2,844.3,1
18.7,339.5,922.7,1
28.9,522.7,901.4,1
20.5,258.2,774.0,1
30.2,457.9,719.0,1
20.0,541.9,892.0,1
35.5,323.2,593.4,1
31.8,333.0,800.6,1
29.8,447.3,646.2,1
36.5,503.8,786.0,1
23.7,251.2,587.9,1
31.4,350.6,809.2,1
30.9,332.3,870.4,1
33.3,454.9,598.5,1
